event_date,latitude,longitude,DaysSince1985,Economic loss (w/Agriculture),Total Affected,Duration,timeline_event,CAMEOCode,Index
"Tuesday, September 10, 2013",30.40360069,79.3309021,10479,,,1,-1,,10617
"Thursday, February 27, 2014",29.33539963,80.09089661,10649,,,1,-1,,10705
"Tuesday, June 24, 2014",30.24995232,79.46359253,10766,,,1,-1,,10725
"Saturday, July 19, 2014",30.52676201,79.10651398,10791,,,1,-1,,10740
"Wednesday, August 13, 2014",30.52676201,79.10651398,10816,,,1,-1,,10789
"Friday, February 27, 2015",29.33539963,80.09089661,11014,,,1,-1,,10863
"Thursday, May 07, 2015",29.20395,78.95969,11083,,,1,-1,,10899
"Monday, June 29, 2015",29.65827,79.45298,11136,,,1,-1,,10924
"Friday, July 10, 2015",29.84550095,80.53530121,11147,,,1,-1,,11000
"Tuesday, July 14, 2015",29.84550095,80.53530121,11151,,,1,-1,,11041
"Saturday, July 18, 2015",30.25,79.33300018,11155,,,1,-1,,11046
"Monday, July 20, 2015",29.34161949,79.0535202,11157,,,1,-1,,11047
"Thursday, December 08, 2016",29.21999931,79.51999664,11664,,,1,-1,,11085
"Sunday, January 01, 2006",19.81144714,83.15966797,7670,,,1,-1,,3751
"Sunday, January 01, 2006",19.17539978,83.4108963,7670,,,1,-1,,3756
"Sunday, January 01, 2006",20.84444618,84.30723572,7670,,,1,-1,,3778
"Monday, January 16, 2006",11.32411,77.74176,7685,,,1,-1,,3966
"Monday, January 16, 2006",8.502773285,78.11753082,7685,,,1,-1,,3967
"Thursday, February 16, 2006",12.67835045,78.62046814,7716,,,1,-1,,4084
"Saturday, February 25, 2006",12.39362144,78.63415527,7725,,,1,-1,,4122
"Saturday, March 04, 2006",20.26420784,85.17481232,7732,,,1,-1,,4154
"Saturday, March 11, 2006",9.11079,78.24161,7739,,,1,-1,,4180
"Thursday, March 16, 2006",19.50149,84.71388,7744,,,1,-1,,4196
"Thursday, March 16, 2006",19.60631943,85.07584381,7744,,,1,-1,,4198
"Wednesday, April 12, 2006",22.11980057,84.03739929,7771,,,1,-1,,4325
"Sunday, April 30, 2006",20.41994,85.34004,7789,,,1,-1,,4416
"Monday, May 01, 2006",20.72664452,84.533638,7790,,,1,-1,,4426
"Monday, May 01, 2006",20.96152496,84.47026825,7790,,,1,-1,,4432
"Monday, May 01, 2006",20.7115,84.90434,7790,,,1,-1,,4445
"Friday, May 12, 2006",20.24580574,84.35321808,7801,,,1,-1,,4496
"Sunday, May 21, 2006",20.84732,86.39149,7810,,,1,-1,,4539
"Tuesday, May 23, 2006",21.00994,81.78105,7812,,,1,-1,,4549
"Saturday, May 27, 2006",19.69750023,84.81620026,7816,,,1,-1,,4571
"Sunday, May 28, 2006",20.64665222,83.74107361,7817,,,1,-1,,4576
"Thursday, June 01, 2006",21.09361649,85.05315399,7821,,,1,-1,,4592
"Thursday, June 01, 2006",20.84732,86.39149,7821,,,1,-1,,4593
"Saturday, June 03, 2006",20.4657,85.90019,7823,,,1,-1,,4605
"Monday, June 12, 2006",19.92230225,85.39521027,7832,,,1,-1,,4629
"Monday, June 12, 2006",20.52288,85.62876,7832,,,1,-1,,4633
"Sunday, June 18, 2006",12.50276,79.60276,7838,,,1,-1,,4656
"Thursday, June 22, 2006",20.46699905,85.08300018,7842,,,1,-1,,4671
"Friday, June 30, 2006",20.56142426,86.19528961,7850,,,1,-1,,4687
"Saturday, July 15, 2006",21.7642,85.9761,7865,,,1,-1,,4736
"Tuesday, July 18, 2006",12.66915512,79.28709412,7868,,,1,-1,,4750
"Thursday, July 27, 2006",22.18630028,84.58399963,7877,,,1,-1,,4772
"Tuesday, August 01, 2006",20.48011589,86.0979538,7882,,,1,-1,,4789
"Monday, August 14, 2006",19.92230225,85.39521027,7895,,,1,-1,,4836
"Wednesday, August 16, 2006",20.35946274,85.46250153,7897,,,1,-1,,4846
"Thursday, August 17, 2006",20.48011589,86.0979538,7898,,,1,-1,,4849
"Friday, August 18, 2006",20.97301292,85.90994263,7899,,,1,-1,,4856
"Sunday, September 03, 2006",9.533781052,78.19982147,7915,,,1,-1,,4922
"Sunday, September 17, 2006",21.25088,83.3409,7929,,,1,-1,,4946
"Monday, October 02, 2006",20.30594254,86.34710693,7944,,,1,-1,,4980
"Tuesday, October 03, 2006",12.98237228,79.12112427,7945,,,1,-1,,4983
"Tuesday, October 03, 2006",11.2341,78.8805,7945,,,1,-1,,4984
"Wednesday, October 04, 2006",20.4657,85.90019,7946,,,1,-1,,4987
"Wednesday, October 04, 2006",20.41994,85.34004,7946,,,1,-1,,4990
"Tuesday, October 17, 2006",12.67835045,78.62046814,7959,,,1,-1,,5017
"Monday, October 23, 2006",10.95770645,78.27510834,7965,,,1,-1,,5034
"Tuesday, October 24, 2006",11.1633749,79.68405151,7966,,,1,-1,,5035
"Wednesday, October 25, 2006",12.23523808,79.07836914,7967,,,1,-1,,5037
"Saturday, October 28, 2006",10.61670017,79.26670074,7970,,,1,-1,,5043
"Wednesday, January 03, 2007",29.94753265,78.15632629,8037,,,1,-1,,5173
"Friday, January 12, 2007",28.97780037,79.40170288,8046,,,1,-1,,5187
"Sunday, January 28, 2007",30.17589951,78.12239838,8062,,,1,-1,,5210
"Friday, February 09, 2007",10.87674141,78.81826782,8074,,,1,-1,,5229
"Thursday, February 22, 2007",9.118536949,77.62511444,8087,,,1,-1,,5255
"Friday, February 23, 2007",30.07836723,79.4961319,8088,,,1,-1,,5257
"Saturday, March 03, 2007",9.33287,78.12729,8096,,,1,-1,,5267
"Saturday, April 07, 2007",8.728791237,77.70458221,8131,,,1,-1,,5315
"Monday, April 23, 2007",12.83613682,79.70664978,8147,,,1,-1,,5357
"Friday, April 27, 2007",8.728791237,77.70458221,8151,,,1,-1,,5367
"Saturday, April 28, 2007",9.593749046,77.95749664,8152,,,1,-1,,5369
"Thursday, May 03, 2007",30.43670845,78.53540802,8157,,,1,-1,,5387
"Sunday, May 06, 2007",30.28876,78.97772,8160,,,1,-1,,5397
"Wednesday, May 23, 2007",11.75663853,79.76290131,8177,,,1,-1,,5456
"Thursday, May 24, 2007",12.22000027,79.06999969,8178,,,1,-1,,5465
"Saturday, May 26, 2007",9.593749046,77.95749664,8180,,,1,-1,,5471
"Sunday, May 27, 2007",9.8549757,78.50050354,8181,,,1,-1,,5476
"Thursday, June 07, 2007",11.93244,79.48204,8192,,,1,-1,,5524
"Thursday, June 07, 2007",9.593749046,77.95749664,8192,,,1,-1,,5527
"Sunday, June 17, 2007",30.28876495,78.97772217,8202,,,1,-1,,5564
"Friday, June 22, 2007",10.78359985,79.13360596,8207,,,1,-1,,5575
"Sunday, June 24, 2007",11.375,76.7583313,8209,,,1,-1,,5589
"Tuesday, June 26, 2007",30.23213196,78.76828003,8211,,,1,-1,,5596
"Sunday, August 05, 2007",28.92280006,79.96900177,8251,,,1,-1,,5765
"Saturday, August 18, 2007",11.75663853,79.76290131,8264,,,1,-1,,5815
"Tuesday, August 28, 2007",12.22000027,79.06999969,8274,,,1,-1,,5846
"Friday, September 07, 2007",9.358860016,78.83747101,8284,,,1,-1,,5886
"Sunday, September 09, 2007",12.1257,78.15429688,8286,,,1,-1,,5893
"Monday, September 17, 2007",9.8549757,78.50050354,8294,,,1,-1,,5913
"Thursday, September 27, 2007",29.61421013,79.66487885,8304,,,1,-1,,5980
"Thursday, September 27, 2007",29.83621216,78.68686676,8304,,,1,-1,,5981
"Saturday, October 20, 2007",30.1485,78.7745,8327,,,1,-1,,6029
"Saturday, October 20, 2007",11.94473457,79.47346497,8327,,,1,-1,,6030
"Monday, October 22, 2007",9.8549757,78.50050354,8329,,,1,-1,,6038
"Friday, October 26, 2007",30.40434,78.39765,8333,,,1,-1,,6059
"Tuesday, October 30, 2007",13.14291954,79.90753174,8337,,,1,-1,,6127
"Saturday, November 03, 2007",11.94473457,79.47346497,8341,,,1,-1,,6183
"Saturday, November 03, 2007",9.593749046,77.95749664,8341,,,1,-1,,6184
"Tuesday, November 06, 2007",11.94473457,79.47346497,8344,,,1,-1,,6220
"Tuesday, November 06, 2007",8.728791237,77.70458221,8344,,,1,-1,,6225
"Wednesday, November 07, 2007",8.093297958,77.54909515,8345,,,1,-1,,6239
"Wednesday, November 07, 2007",28.92280006,79.96900177,8345,,,1,-1,,6263
"Saturday, November 10, 2007",29.8383007,79.77390289,8348,,,1,-1,,6289
"Monday, December 03, 2007",30.14570045,78.60009766,8371,,,1,-1,,6358
"Friday, December 07, 2007",10.36325741,77.98249054,8375,,,1,-1,,6366
"Wednesday, December 19, 2007",29.34161949,79.0535202,8387,,,1,-1,,6385
"Wednesday, December 19, 2007",9.593749046,77.95749664,8387,,,1,-1,,6388
"Wednesday, December 19, 2007",12.22000027,79.06999969,8387,,,1,-1,,6391
"Wednesday, December 19, 2007",10.78359985,79.13360596,8387,,,1,-1,,6392
"Thursday, December 20, 2007",11.01600933,76.9703064,8388,,,1,-1,,6411
"Thursday, December 20, 2007",11.94473457,79.47346497,8388,,,1,-1,,6414
"Thursday, December 20, 2007",9.920128822,78.11087799,8388,,,1,-1,,6415
"Thursday, December 20, 2007",10.78359985,79.13360596,8388,,,1,-1,,6418
"Thursday, December 20, 2007",10.77317619,79.84144592,8388,,,1,-1,,6419
"Friday, December 21, 2007",10.80082321,78.68991852,8389,,,1,-1,,6421
"Friday, December 21, 2007",13.14291954,79.90753174,8389,,,1,-1,,6437
"Friday, December 21, 2007",10.80082321,78.68991852,8389,,,1,-1,,6441
"Saturday, December 22, 2007",11.01600933,76.9703064,8390,,,1,-1,,6462
"Saturday, December 22, 2007",11.75663853,79.76290131,8390,,,1,-1,,6477
"Saturday, December 22, 2007",10.00656605,77.47931671,8390,,,1,-1,,6481
"Thursday, December 27, 2007",30.28876,78.97772,8395,,,1,-1,,6540
"Friday, December 28, 2007",11.94473457,79.47346497,8396,,,1,-1,,6547
"Wednesday, February 13, 2008",11.375,76.7583313,8443,,,1,-1,,6590
"Tuesday, March 18, 2008",10.78359985,79.13360596,8477,,,1,-1,,6599
"Saturday, March 22, 2008",8.728791237,77.70458221,8481,,,1,-1,,6622
"Saturday, March 22, 2008",9.593749046,77.95749664,8481,,,1,-1,,6626
"Saturday, March 22, 2008",8.728791237,77.70458221,8481,,,1,-1,,6628
"Saturday, March 22, 2008",10.77317619,79.84144592,8481,,,1,-1,,6630
"Tuesday, March 25, 2008",12.22000027,79.06999969,8484,,,1,-1,,6664
"Wednesday, March 26, 2008",10.38289547,78.81549835,8485,,,1,-1,,6669
"Saturday, March 29, 2008",12.50795937,78.22254944,8488,,,1,-1,,6685
"Wednesday, April 09, 2008",8.792988777,78.14242554,8499,,,1,-1,,6718
"Friday, April 11, 2008",8.093297958,77.54909515,8501,,,1,-1,,6720
"Tuesday, June 24, 2008",10.38289547,78.81549835,8575,,,1,-1,,6910
"Monday, July 21, 2008",12.83613682,79.70664978,8602,,,1,-1,,7053
"Thursday, August 28, 2008",11.65212154,78.15797424,8640,,,1,-1,,7325
"Sunday, September 07, 2008",12.50795937,78.22254944,8650,,,1,-1,,7358
"Sunday, September 07, 2008",9.8549757,78.50050354,8650,,,1,-1,,7361
"Saturday, September 20, 2008",28.92790031,79.70249939,8663,,,1,-1,,7416
"Friday, September 26, 2008",10.38289547,78.81549835,8669,,,1,-1,,7445
"Sunday, October 19, 2008",12.22000027,79.06999969,8692,,,1,-1,,7506
"Tuesday, October 21, 2008",11.75663853,79.76290131,8694,,,1,-1,,7527
"Wednesday, October 22, 2008",9.593749046,77.95749664,8695,,,1,-1,,7535
"Tuesday, November 25, 2008",10.36325741,77.98249054,8729,,,1,-1,,7647
"Tuesday, November 25, 2008",11.75663853,79.76290131,8729,,,1,-1,,7649
"Wednesday, November 26, 2008",11.23409939,78.88050079,8730,,,1,-1,,7677
"Thursday, November 27, 2008",12.83613682,79.70664978,8731,,,1,-1,,7684
"Thursday, November 27, 2008",11.94473457,79.47346497,8731,,,1,-1,,7685
"Friday, November 28, 2008",13.06695557,80.16929626,8732,,,1,-1,,7703
"Friday, November 28, 2008",12.83613682,79.70664978,8732,,,1,-1,,7710
"Friday, November 28, 2008",11.94473457,79.47346497,8732,,,1,-1,,7711
"Friday, November 28, 2008",12.92146969,79.13156128,8732,,,1,-1,,7721
"Saturday, November 29, 2008",10.78359985,79.13360596,8733,,,1,-1,,7738
"Saturday, November 29, 2008",10.80082321,78.68991852,8733,,,1,-1,,7740
"Sunday, November 30, 2008",10.76508427,79.63356018,8734,,,1,-1,,7761
"Saturday, December 06, 2008",11.75663853,79.76290131,8740,,,1,-1,,7806
"Sunday, December 28, 2008",9.358860016,78.83747101,8762,,,1,-1,,7849
"Tuesday, June 30, 2009",30.28876495,78.97772217,8946,,,1,-1,,8033
"Monday, August 10, 2009",29.38526154,79.4683609,8987,,,1,-1,,8136
"Monday, August 17, 2009",29.40329933,80.08789825,8994,,,1,-1,,8152
"Sunday, August 23, 2009",29.65827,79.45298,9000,,,1,-1,,8171
"Sunday, October 11, 2009",8.728791237,77.70458221,9049,,,1,-1,,8297
"Tuesday, October 13, 2009",8.792988777,78.14242554,9051,,,1,-1,,8299
"Tuesday, October 20, 2009",8.728791237,77.70458221,9058,,,1,-1,,8304
"Sunday, November 08, 2009",9.358860016,78.83747101,9077,,,1,-1,,8337
"Sunday, November 08, 2009",9.358860016,78.83747101,9077,,,1,-1,,8338
"Monday, November 09, 2009",11.75663853,79.76290131,9078,,,1,-1,,8346
"Monday, November 09, 2009",10.76508427,79.63356018,9078,,,1,-1,,8348
"Monday, November 16, 2009",11.75663853,79.76290131,9085,,,1,-1,,8483
"Thursday, January 07, 2010",10.80082321,78.68991852,9137,,,1,-1,,8704
"Friday, January 22, 2010",12.92147,79.13156,9152,,,1,-1,,8712
"Thursday, January 28, 2010",11.29443645,76.93977356,9158,,,1,-1,,8716
"Sunday, March 07, 2010",10.86754036,78.69487762,9196,,,1,-1,,8741
"Sunday, March 14, 2010",11.93244,79.48204,9203,,,1,-1,,8746
"Monday, March 15, 2010",11.93244,79.48204,9204,,,1,-1,,8747
"Tuesday, March 23, 2010",9.453042984,77.79391479,9212,,,1,-1,,8754
"Wednesday, April 21, 2010",12.23359966,79.07106781,9241,,,1,-1,,8776
"Wednesday, May 12, 2010",10.92812,79.3448,9262,,,1,-1,,8817
"Friday, May 14, 2010",10.7836,79.1336,9264,,,1,-1,,8832
"Friday, May 21, 2010",11.6303339,78.16998291,9271,,,1,-1,,8845
"Tuesday, September 21, 2010",29.3307972,79.74594879,9394,,,1,-1,,9148
"Friday, October 22, 2010",12.87086868,79.70879364,9425,,,1,-1,,9192
"Sunday, October 24, 2010",12.67835045,78.62046814,9427,,,1,-1,,9193
"Thursday, October 28, 2010",13.07209206,80.20185852,9431,,,1,-1,,9202
"Saturday, November 06, 2010",13.07209206,80.20185852,9440,,,1,-1,,9210
"Saturday, November 13, 2010",12.23359966,79.07106781,9447,,,1,-1,,9220
"Monday, December 06, 2010",13.07209206,80.20185852,9470,,,1,-1,,9242
"Saturday, December 11, 2010",10.77317619,79.84144592,9475,,,1,-1,,9250
"Friday, December 24, 2010",10.45087719,77.51485443,9488,,,1,-1,,9264
"Wednesday, February 02, 2011",11.93244,79.48204,9528,,,1,-1,,9281
"Saturday, February 12, 2011",12.39362144,78.63415527,9538,,,1,-1,,9294
"Monday, February 28, 2011",11.31409645,78.0851059,9554,,,1,-1,,9304
"Monday, February 28, 2011",12.87086868,79.70879364,9554,,,1,-1,,9305
"Sunday, March 20, 2011",10.72210979,77.51921082,9574,,,1,-1,,9320
"Thursday, April 07, 2011",13.07209206,80.20185852,9592,,,1,-1,,9329
"Saturday, April 09, 2011",13.07209206,80.20185852,9594,,,1,-1,,9331
"Monday, April 18, 2011",12.67835045,78.62046814,9603,,,1,-1,,9343
"Friday, April 22, 2011",12.23523808,79.07836914,9607,,,1,-1,,9350
"Saturday, April 30, 2011",11.93244,79.48204,9615,,,1,-1,,9360
"Thursday, May 12, 2011",12.67835045,78.62046814,9627,,,1,-1,,9379
"Monday, May 16, 2011",12.23359966,79.07106781,9631,,,1,-1,,9392
"Thursday, June 02, 2011",12.23523808,79.07836914,9648,,,1,-1,,9444
"Friday, June 03, 2011",13.07209206,80.20185852,9649,,,1,-1,,9448
"Sunday, June 12, 2011",10.77317619,79.84144592,9658,,,1,-1,,9460
"Thursday, June 16, 2011",12.23359966,79.07106781,9662,,,1,-1,,9464
"Friday, June 24, 2011",31.01617432,78.04767609,9670,,,1,-1,,9482
"Sunday, July 03, 2011",12.39362144,78.63415527,9679,,,1,-1,,9498
"Sunday, July 10, 2011",9.92190361,78.1232605,9686,,,1,-1,,9508
"Monday, July 25, 2011",10.01194,77.47860718,9701,,,1,-1,,9542
"Thursday, August 18, 2011",29.61421013,79.66487885,9725,,,1,-1,,9633
"Monday, August 22, 2011",11.93244,79.48204,9729,,,1,-1,,9653
"Sunday, August 28, 2011",11.2341,78.8805,9735,,,1,-1,,9693
"Sunday, September 04, 2011",12.23359966,79.07106781,9742,,,1,-1,,9729
"Friday, September 09, 2011",12.92146969,79.13156128,9747,,,1,-1,,9745
"Friday, September 23, 2011",12.87086868,79.70879364,9761,,,1,-1,,9790
"Monday, October 03, 2011",9.357670784,77.92166138,9771,,,1,-1,,9810
"Monday, October 03, 2011",10.7836,79.1336,9771,,,1,-1,,9811
"Monday, October 10, 2011",11.93244,79.48204,9778,,,1,-1,,9817
"Tuesday, October 18, 2011",10.77472,78.69194,9786,,,1,-1,,9820
"Tuesday, October 25, 2011",11.93244,79.48204,9793,,,1,-1,,9822
"Saturday, November 26, 2011",12.23523808,79.07836914,9825,,,1,-1,,9849
"Saturday, November 26, 2011",13.07209206,80.20185852,9825,,,1,-1,,9851
"Wednesday, December 28, 2011",12.92146969,79.13156128,9857,,,1,-1,,9875
"Wednesday, December 28, 2011",12.23523808,79.07836914,9857,,,1,-1,,9877
"Wednesday, December 28, 2011",11.93244,79.48204,9857,,,1,-1,,9878
"Saturday, August 11, 2012",29.90109062,79.61247253,10084,,,1,-1,,10179
"Saturday, August 25, 2012",29.95246315,79.90180969,10098,,,1,-1,,10229
"Sunday, September 16, 2012",30.28876495,78.97772217,10120,,,1,-1,,10280
"Wednesday, February 19, 2014",30.707304,78.34790039,10641,,,1,-1,,10704
"Thursday, July 16, 2015",29.70033455,79.26535034,11153,,,1,-1,,11042
"Sunday, January 01, 2006",19.19794083,84.12166595,7670,,,1,-1,,3738
"Sunday, January 01, 2006",21.86149979,84.01760101,7670,,,1,-1,,3744
"Sunday, January 01, 2006",20.84750175,83.89399719,7670,,,1,-1,,3759
"Wednesday, January 11, 2006",9.92190361,78.1232605,7680,,,1,-1,,3942
"Wednesday, January 25, 2006",8.953296661,77.31549072,7694,,,1,-1,,4002
"Saturday, February 04, 2006",8.953296661,77.31549072,7704,,,1,-1,,4044
"Tuesday, February 07, 2006",9.118536949,77.62511444,7707,,,1,-1,,4056
"Monday, May 08, 2006",20.46229,82.21252,7797,,,1,-1,,4477
"Friday, May 19, 2006",9.92190361,78.1232605,7808,,,1,-1,,4528
"Thursday, June 22, 2006",12.50276,79.60276,7842,,,1,-1,,4674
"Friday, June 30, 2006",22.11980057,84.03739929,7850,,,1,-1,,4685
"Wednesday, July 05, 2006",20.04251,86.13796,7855,,,1,-1,,4708
"Friday, July 28, 2006",22.52938,88.32244,7878,,,1,-1,,4778
"Tuesday, August 01, 2006",19.97854,85.82455,7882,,,1,-1,,4788
"Tuesday, August 01, 2006",21.33270073,83.64330292,7882,,,1,-1,,4790
"Wednesday, October 04, 2006",22.11980057,84.03739929,7946,,,1,-1,,4988
"Monday, January 01, 2007",20.18630028,85.62259674,8035,,,1,-1,,5132
"Monday, January 01, 2007",21.62999916,85.58000183,8035,,,1,-1,,5148
"Monday, January 01, 2007",20.10806465,84.04166412,8035,,,1,-1,,5170
"Friday, February 16, 2007",11.45491,77.43216,8081,,,1,-1,,5243
"Saturday, March 10, 2007",12.92146969,79.13156128,8103,,,1,-1,,5276
"Sunday, March 18, 2007",30.4666996,77.76809692,8111,,,1,-1,,5292
"Friday, June 01, 2007",11.23775482,79.01547241,8186,,,1,-1,,5501
"Friday, July 20, 2007",13.06695557,80.16929626,8235,,,1,-1,,5710
"Tuesday, August 28, 2007",30.34432983,79.19981384,8274,,,1,-1,,5850
"Wednesday, October 03, 2007",29.40329933,80.08789825,8310,,,1,-1,,5996
"Wednesday, November 07, 2007",12.83613682,79.70664978,8345,,,1,-1,,6248
"Wednesday, November 07, 2007",12.83613682,79.70664978,8345,,,1,-1,,6258
"Sunday, November 25, 2007",10.36325741,77.98249054,8363,,,1,-1,,6344
"Thursday, December 06, 2007",30.17589951,78.12239838,8374,,,1,-1,,6362
"Friday, December 21, 2007",11.94473457,79.47346497,8389,,,1,-1,,6428
"Saturday, December 22, 2007",11.94473457,79.47346497,8390,,,1,-1,,6463
"Monday, December 24, 2007",11.75663853,79.76290131,8392,,,1,-1,,6509
"Wednesday, July 23, 2008",10.38289547,78.81549835,8604,,,1,-1,,7070
"Wednesday, September 03, 2008",9.920128822,78.11087799,8646,,,1,-1,,7343
"Thursday, September 25, 2008",12.83613682,79.70664978,8668,,,1,-1,,7443
"Friday, October 10, 2008",8.728791237,77.70458221,8683,,,1,-1,,7477
"Thursday, October 16, 2008",8.728791237,77.70458221,8689,,,1,-1,,7492
"Tuesday, November 25, 2008",11.94473457,79.47346497,8729,,,1,-1,,7659
"Wednesday, November 26, 2008",10.80082321,78.68991852,8730,,,1,-1,,7665
"Friday, November 28, 2008",10.38289547,78.81549835,8732,,,1,-1,,7709
"Saturday, November 29, 2008",11.75663853,79.76290131,8733,,,1,-1,,7735
"Saturday, November 29, 2008",12.83613682,79.70664978,8733,,,1,-1,,7743
"Sunday, November 30, 2008",8.792988777,78.14242554,8734,,,1,-1,,7756
"Sunday, December 07, 2008",13.06695557,80.16929626,8741,,,1,-1,,7809
"Wednesday, April 22, 2009",9.593749046,77.95749664,8877,,,1,-1,,7929
"Friday, July 10, 2009",29.38526154,79.4683609,8956,,,1,-1,,8050
"Sunday, August 02, 2009",12.83613682,79.70664978,8979,,,1,-1,,8122
"Sunday, November 08, 2009",10.36325741,77.98249054,9077,,,1,-1,,8340
"Sunday, November 15, 2009",12.1257,78.15429688,9084,,,1,-1,,8468
"Friday, February 05, 2010",11.93244,79.48204,9166,,,1,-1,,8721
"Monday, February 22, 2010",11.65212,78.15798,9183,,,1,-1,,8733
"Saturday, March 06, 2010",12.87086868,79.70879364,9195,,,1,-1,,8740
"Tuesday, March 16, 2010",8.792988777,78.14242554,9205,,,1,-1,,8750
"Saturday, May 22, 2010",11.93244,79.48204,9272,,,1,-1,,8850
"Tuesday, June 01, 2010",10.77472,78.69194,9282,,,1,-1,,8870
"Monday, June 14, 2010",9.92190361,78.1232605,9295,,,1,-1,,8893
"Saturday, June 26, 2010",10.95226288,76.91082764,9307,,,1,-1,,8911
"Tuesday, July 20, 2010",28.97780037,79.40170288,9331,,,1,-1,,8955
"Wednesday, September 08, 2010",30.23731,79.27945,9381,,,1,-1,,9105
"Monday, October 04, 2010",11.5072794,77.24662018,9407,,,1,-1,,9180
"Thursday, October 21, 2010",11.93244,79.48204,9424,,,1,-1,,9190
"Thursday, October 21, 2010",11.93244,79.48204,9424,,,1,-1,,9191
"Wednesday, October 27, 2010",12.23359966,79.07106781,9430,,,1,-1,,9199
"Thursday, October 28, 2010",12.87086868,79.70879364,9431,,,1,-1,,9201
"Tuesday, November 09, 2010",12.23359966,79.07106781,9443,,,1,-1,,9216
"Saturday, November 27, 2010",10.232481,77.48216248,9461,,,1,-1,,9230
"Thursday, December 02, 2010",11.23668,78.87092,9466,,,1,-1,,9235
"Sunday, December 12, 2010",11.93244,79.48204,9476,,,1,-1,,9251
"Sunday, January 02, 2011",10.95226288,76.91082764,9497,,,1,-1,,9266
"Wednesday, January 05, 2011",12.87086868,79.70879364,9500,,,1,-1,,9270
"Tuesday, January 18, 2011",12.23523808,79.07836914,9513,,,1,-1,,9275
"Monday, March 28, 2011",10.37528038,79.85028076,9582,,,1,-1,,9324
"Saturday, May 07, 2011",12.92146969,79.13156128,9622,,,1,-1,,9369
"Friday, May 27, 2011",13.07209206,80.20185852,9642,,,1,-1,,9429
"Saturday, May 28, 2011",11.93244,79.48204,9643,,,1,-1,,9434
"Thursday, June 02, 2011",9.593749046,77.95749664,9648,,,1,-1,,9446
"Thursday, June 09, 2011",12.39362144,78.63415527,9655,,,1,-1,,9458
"Monday, June 20, 2011",13.07209206,80.20185852,9666,,,1,-1,,9475
"Saturday, July 23, 2011",13.07209206,80.20185852,9699,,,1,-1,,9540
"Tuesday, September 27, 2011",12.87086868,79.70879364,9765,,,1,-1,,9804
"Tuesday, October 25, 2011",11.41131496,76.69270325,9793,,,1,-1,,9821
"Thursday, July 16, 2015",30.52593994,77.85016632,11153,,,1,-1,,11043
"Sunday, January 01, 2006",20.10806465,84.04166412,7670,,,1,-1,,3737
"Sunday, January 01, 2006",19.38820076,85.0490036,7670,,,1,-1,,3739
"Sunday, January 01, 2006",20.25270271,86.17910004,7670,,,1,-1,,3740
"Sunday, January 01, 2006",21.82422066,86.42418671,7670,,,1,-1,,3745
"Sunday, January 01, 2006",20.51589966,86.39798737,7670,,,1,-1,,3746
"Sunday, January 01, 2006",19.23039818,82.54985046,7670,,,1,-1,,3753
"Sunday, January 01, 2006",20.8077774,82.53410339,7670,,,1,-1,,3754
"Sunday, January 01, 2006",21.33270073,83.64330292,7670,,,1,-1,,3762
"Sunday, January 01, 2006",20.66290283,85.59790039,7670,,,1,-1,,3767
"Sunday, January 01, 2006",20.12689972,85.10469818,7670,,,1,-1,,3769
"Sunday, January 01, 2006",20.46570396,85.90019226,7670,,,1,-1,,3770
"Sunday, January 01, 2006",21.05760002,86.49620056,7670,,,1,-1,,3788
"Sunday, January 01, 2006",20.70140076,83.48519897,7670,,,1,-1,,3794
"Sunday, January 01, 2006",20.18630028,85.62259674,7670,,,1,-1,,3795
"Sunday, January 01, 2006",21.62999916,85.58000183,7670,,,1,-1,,3798
"Sunday, January 01, 2006",21.50135803,86.92394257,7670,,,1,-1,,3876
"Saturday, March 25, 2006",12.92147,79.13156,7753,,,1,-1,,4240
"Monday, May 01, 2006",19.80616,85.82948,7790,,,1,-1,,4429
"Thursday, June 01, 2006",21.35487175,85.19543457,7821,,,1,-1,,4597
"Thursday, June 08, 2006",20.84989929,86.33719635,7828,,,1,-1,,4619
"Sunday, June 11, 2006",10.87674141,78.81826782,7831,,,1,-1,,4628
"Friday, July 28, 2006",22.38343048,86.08386993,7878,,,1,-1,,4780
"Monday, August 14, 2006",21.82422066,86.42418671,7895,,,1,-1,,4832
"Saturday, August 26, 2006",28.95166588,79.44449615,7907,,,1,-1,,4889
"Tuesday, September 26, 2006",20.50292778,82.67156982,7938,,,1,-1,,4961
"Wednesday, October 04, 2006",20.32305717,86.530159,7946,,,1,-1,,4989
"Tuesday, December 26, 2006",11.40804,77.78331,8029,,,1,-1,,5097
"Sunday, February 11, 2007",29.38526154,79.4683609,8076,,,1,-1,,5235
"Thursday, April 19, 2007",11.94473457,79.47346497,8143,,,1,-1,,5348
"Monday, May 07, 2007",11.75663853,79.76290131,8161,,,1,-1,,5400
"Thursday, May 24, 2007",12.50795937,78.22254944,8178,,,1,-1,,5466
"Saturday, July 07, 2007",30.28876495,78.97772217,8222,,,1,-1,,5648
"Monday, August 13, 2007",29.7730999,80.28620148,8259,,,1,-1,,5811
"Friday, August 24, 2007",30.14570045,78.60009766,8270,,,1,-1,,5834
"Friday, November 02, 2007",10.78359985,79.13360596,8340,,,1,-1,,6168
"Wednesday, December 19, 2007",10.80082321,78.68991852,8387,,,1,-1,,6390
