,date,lat,long,daysSince1985,economic_loss,total_affected,duration,event_type,CAMEOCode,Index,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
0,"Sunday, January 01, 2006",20.84444618,84.30723572,7670,,,1,-1,,3742,,,,,,,,1,0,0,,,0.0
1,"Sunday, January 01, 2006",20.46570396,85.90019226,7670,,,1,-1,,3749,,,,,,,,1,0,0,,,0.0
2,"Sunday, January 01, 2006",20.70140076,83.48519897,7670,,,1,-1,,3763,,,,,,,,1,0,0,,,0.0
3,"Sunday, January 01, 2006",21.4726429,84.78175354,7670,,,1,-1,,3766,,,,,,,,1,0,0,,,0.0
4,"Sunday, January 01, 2006",20.51589966,86.39798737,7670,,,1,-1,,3771,,,,,,,,1,0,0,,,0.0
5,"Sunday, January 01, 2006",20.10806465,84.04166412,7670,,,1,-1,,3781,,,,,,,,1,0,0,,,0.0
6,"Sunday, January 01, 2006",19.81144714,83.15966797,7670,,,1,-1,,3793,,,,,,,,1,0,0,,,0.0
7,"Sunday, January 01, 2006",21.4726429,84.78175354,7670,,,1,-1,,3808,,,,,,,,1,0,0,,,0.0
8,"Sunday, January 01, 2006",21.82422066,86.42418671,7670,,,1,-1,,3843,,,,,,,,1,0,0,,,0.0
9,"Sunday, January 01, 2006",20.12689972,85.10469818,7670,,,1,-1,,3846,,,,,,,,1,0,0,,,0.0
10,"Sunday, January 01, 2006",21.33270073,83.64330292,7670,,,1,-1,,3849,,,,,,,,1,0,0,,,0.0
11,"Sunday, January 01, 2006",20.18630028,85.62259674,7670,,,1,-1,,3852,,,,,,,,1,0,0,,,0.0
12,"Sunday, January 01, 2006",20.8077774,82.53410339,7670,,,1,-1,,3854,,,,,,,,1,0,0,,,0.0
13,"Sunday, January 01, 2006",22.11980057,84.03739929,7670,,,1,-1,,3857,,,,,,,,1,0,0,,,0.0
14,"Sunday, January 01, 2006",19.23039818,82.54985046,7670,,,1,-1,,3859,,,,,,,,1,0,0,,,0.0
15,"Sunday, January 01, 2006",21.86149979,84.01760101,7670,,,1,-1,,3862,,,,,,,,1,0,0,,,0.0
16,"Sunday, January 01, 2006",19.19794083,84.12166595,7670,,,1,-1,,3869,,,,,,,,1,0,0,,,0.0
17,"Sunday, January 01, 2006",11.65859,78.12162,7670,,,1,-1,,3871,,,,,,,,1,0,0,,,0.0
18,"Sunday, January 01, 2006",11.40804,77.78331,7670,,,1,-1,,3873,,,,,,,,1,0,0,,,0.0
19,"Tuesday, January 24, 2006",11.20293,77.33126,7693,,,1,-1,,3998,,,,,,,,1,0,0,,,0.0
20,"Wednesday, February 01, 2006",19.90643883,84.12342834,7701,,,1,-1,,4033,,,,,,,,1,0,0,,,0.0
21,"Wednesday, February 01, 2006",13.40869522,80.12478638,7701,,,1,-1,,4036,,,,,,,,24,10,0,0.0,,0.0
22,"Saturday, February 04, 2006",11.1633749,79.68405151,7704,,,1,-1,,4043,,,,,,,,1,0,0,,,0.0
23,"Sunday, February 05, 2006",30.34799957,78.39330292,7705,,,1,-1,,4050,,,,,,,,1,0,0,,,0.0
24,"Saturday, February 11, 2006",13.40869522,80.12478638,7711,,,1,-1,,4065,,,,,,,,24,10,0,0.0,,0.0
25,"Friday, February 24, 2006",13.40869522,80.12478638,7724,,,1,-1,,4118,,,,,,,,24,8,0,0.0,,0.0
26,"Sunday, February 26, 2006",11.2341,78.8805,7726,,,1,-1,,4130,,,,,,,,1,0,0,,,0.0
27,"Wednesday, March 01, 2006",20.1243,84.36820221,7729,,,1,-1,,4143,,,,,,,,1,0,0,,,0.0
28,"Saturday, March 11, 2006",9.453042984,77.79391479,7739,,,1,-1,,4183,,,,,,,,1,0,0,,,0.0
29,"Friday, March 17, 2006",11.31409645,78.0851059,7745,,,1,-1,,4202,,,,,,,,1,0,0,,,0.0
30,"Monday, March 20, 2006",8.232240677,77.50658417,7748,,,1,-1,,4218,,,,,,,,1,0,0,,,0.0
31,"Wednesday, March 22, 2006",10.77317619,79.84144592,7750,,,1,-1,,4229,,,,,,,,1,0,0,,,0.0
32,"Saturday, March 25, 2006",11.1633749,79.68405151,7753,,,1,-1,,4237,,,,,,,,1,0,0,,,0.0
33,"Saturday, April 08, 2006",11.32411,77.74176,7767,,,1,-1,,4303,,,,,,,,1,0,0,,,0.0
34,"Monday, April 10, 2006",10.76638,79.84952,7769,,,1,-1,,4310,,,,,,,,1,0,0,,,0.0
35,"Tuesday, April 11, 2006",10.77317619,79.84144592,7770,,,1,-1,,4316,,,,,,,,1,0,0,,,0.0
36,"Saturday, April 15, 2006",11.29443645,76.93977356,7774,,,1,-1,,4351,,,,,,,,1,0,0,,,0.0
37,"Monday, April 17, 2006",29.77479935,79.4272995,7776,,,1,-1,,4368,,,,,,,,1,0,0,,,0.0
38,"Sunday, April 23, 2006",30.31805,78.43576,7782,,,1,-1,,4393,,,,,,,,1,0,0,,,0.0
39,"Saturday, April 29, 2006",13.30560017,79.97083282,7788,,,1,-1,,4413,,,,,,,,1,0,0,,,0.0
40,"Friday, May 05, 2006",9.453042984,77.79391479,7794,,,1,-1,,4465,,,,,,,,1,0,0,,,0.0
41,"Monday, May 08, 2006",11.32411,77.74176,7797,,,1,-1,,4479,,,,,,,,1,0,0,,,0.0
42,"Friday, May 12, 2006",30.57429504,78.32315826,7801,,,1,-1,,4497,,,,,,,,1,0,0,,,0.0
43,"Monday, May 15, 2006",10.93360043,78.42099762,7804,,,1,-1,,4511,,,,,,,,1,0,0,,,0.0
44,"Monday, June 12, 2006",11.2341,78.8805,7832,,,1,-1,,4631,,,,,,,,1,0,0,,,0.0
45,"Sunday, July 02, 2006",10.95770645,78.27510834,7852,,,1,-1,,4691,,,,,,,,1,0,0,,,0.0
46,"Sunday, July 09, 2006",29.61421013,79.66487885,7859,,,1,-1,,4720,,,,,,,,1,0,0,,,0.0
47,"Saturday, July 22, 2006",29.95999908,78.16000366,7872,,,1,-1,,4751,,,,,,,,1,0,0,,,0.0
48,"Tuesday, July 25, 2006",29.70033455,79.26535034,7875,,,1,-1,,4762,,,,,,,,1,0,0,,,0.0
49,"Wednesday, July 26, 2006",29.73370934,79.47801208,7876,,,1,-1,,4769,,,,,,,,1,0,0,,,0.0
50,"Friday, August 11, 2006",30.34432983,79.19981384,7892,,,1,-1,,4824,,,,,,,,1,0,0,,,0.0
51,"Sunday, August 27, 2006",30.40360069,79.3309021,7908,,,1,-1,,4895,,,,,,,,1,0,0,,,0.0
52,"Monday, August 28, 2006",29.95246315,79.90180969,7909,,,1,-1,,4900,,,,,,,,1,0,0,,,0.0
53,"Wednesday, September 06, 2006",13.30560017,79.97083282,7918,,,1,-1,,4926,,,,,,,,1,0,0,,,0.0
54,"Friday, September 29, 2006",11.40804,77.78331,7941,,,1,-1,,4967,,,,,,,,1,0,0,,,0.0
55,"Thursday, October 19, 2006",12.56464,78.17775,7961,,,1,-1,,5021,,,,,,,,1,0,0,,,0.0
56,"Sunday, December 10, 2006",9.7236,78.82741,8013,,,1,-1,,5078,,,,,,,,1,0,0,,,0.0
57,"Monday, January 01, 2007",19.80044174,85.82675171,8035,,,1,-1,,5107,,,,,,,,1,0,0,,,0.0
58,"Monday, January 01, 2007",18.36426544,81.89305878,8035,,,1,-1,,5109,,,,,,,,1,0,0,,,0.0
59,"Monday, January 01, 2007",20.8077774,82.53410339,8035,,,1,-1,,5111,,,,,,,,1,0,0,,,0.0
60,"Monday, January 01, 2007",20.8077774,82.53410339,8035,,,1,-1,,5113,,,,,,,,1,0,0,,,0.0
61,"Monday, January 01, 2007",19.19794083,84.12166595,8035,,,1,-1,,5115,,,,,,,,1,0,0,,,0.0
62,"Monday, January 01, 2007",20.84444618,84.30723572,8035,,,1,-1,,5118,,,,,,,,1,0,0,,,0.0
63,"Monday, January 01, 2007",19.17539978,83.4108963,8035,,,1,-1,,5121,,,,,,,,1,0,0,,,0.0
64,"Monday, January 01, 2007",22.11980057,84.03739929,8035,,,1,-1,,5123,,,,,,,,1,0,0,,,0.0
65,"Monday, January 01, 2007",21.45942307,83.97433472,8035,,,1,-1,,5127,,,,,,,,1,0,0,,,0.0
66,"Monday, January 01, 2007",21.4726429,84.78175354,8035,,,1,-1,,5129,,,,,,,,1,0,0,,,0.0
67,"Monday, January 01, 2007",20.46570396,85.90019226,8035,,,1,-1,,5131,,,,,,,,1,0,0,,,0.0
68,"Monday, January 01, 2007",20.76462364,85.1085968,8035,,,1,-1,,5134,,,,,,,,1,0,0,,,0.0
69,"Monday, January 01, 2007",19.23039818,82.54985046,8035,,,1,-1,,5137,,,,,,,,1,0,0,,,0.0
70,"Monday, January 01, 2007",21.82422066,86.42418671,8035,,,1,-1,,5139,,,,,,,,1,0,0,,,0.0
71,"Monday, January 01, 2007",21.33270073,83.64330292,8035,,,1,-1,,5143,,,,,,,,1,0,0,,,0.0
72,"Monday, January 01, 2007",21.86149979,84.01760101,8035,,,1,-1,,5149,,,,,,,,1,0,0,,,0.0
73,"Monday, January 01, 2007",20.51589966,86.39798737,8035,,,1,-1,,5156,,,,,,,,1,0,0,,,0.0
74,"Monday, January 01, 2007",20.84750175,83.89399719,8035,,,1,-1,,5158,,,,,,,,1,0,0,,,0.0
75,"Monday, January 01, 2007",20.18630028,85.62259674,8035,,,1,-1,,5160,,,,,,,,1,0,0,,,0.0
76,"Monday, January 01, 2007",20.25270271,86.17910004,8035,,,1,-1,,5163,,,,,,,,1,0,0,,,0.0
77,"Monday, January 01, 2007",20.84989929,86.33719635,8035,,,1,-1,,5166,,,,,,,,1,0,0,,,0.0
78,"Monday, January 08, 2007",30.1485,78.7745,8042,,,1,-1,,5182,,,,,,,,1,0,0,,,0.0
79,"Wednesday, January 17, 2007",10.51496124,78.61994171,8051,,,1,-1,,5195,,,,,,,,1,0,0,,,0.0
80,"Saturday, January 27, 2007",30.88050079,78.08390045,8061,,,1,-1,,5207,,,,,,,,1,0,0,,,0.0
81,"Sunday, February 11, 2007",11.03176,77.02951,8076,,,1,-1,,5232,,,,,,,,1,0,0,,,0.0
82,"Saturday, February 17, 2007",30.14850044,78.77449799,8082,,,1,-1,,5247,,,,,,,,1,0,0,,,0.0
83,"Tuesday, March 13, 2007",30.14850044,78.77449799,8106,,,1,-1,,5284,,,,,,,,1,0,0,,,0.0
84,"Friday, March 23, 2007",30.34799957,78.39330292,8116,,,1,-1,,5298,,,,,,,,1,0,0,,,0.0
85,"Wednesday, April 11, 2007",30.23213196,78.76828003,8135,,,1,-1,,5322,,,,,,,,1,0,0,,,0.0
86,"Tuesday, April 17, 2007",30.28876,78.97772,8141,,,1,-1,,5340,,,,,,,,1,0,0,,,0.0
87,"Wednesday, May 02, 2007",30.88050079,78.08390045,8156,,,1,-1,,5382,,,,,,,,1,0,0,,,0.0
88,"Tuesday, May 08, 2007",30.28876495,78.97772217,8162,,,1,-1,,5411,,,,,,,,1,0,0,,,0.0
89,"Wednesday, May 16, 2007",30.72999954,78.44999695,8170,,,1,-1,,5433,,,,,,,,1,0,0,,,0.0
90,"Saturday, May 19, 2007",30.28876495,78.97772217,8173,,,1,-1,,5441,,,,,,,,1,0,0,,,0.0
91,"Monday, May 21, 2007",30.43670845,78.53540802,8175,,,1,-1,,5450,,,,,,,,1,0,0,,,0.0
92,"Thursday, June 21, 2007",30.25,79.33300018,8206,,,1,-1,,5571,,,,,,,,1,0,0,,,0.0
93,"Monday, June 25, 2007",11.375,76.7583313,8210,,,1,-1,,5594,,,,,,,,1,0,0,,,0.0
94,"Sunday, July 01, 2007",30.72999954,78.44999695,8216,,,1,-1,,5618,,,,,,,,1,0,0,,,0.0
95,"Sunday, July 01, 2007",30.72999954,78.44999695,8216,,,1,-1,,5621,,,,,,,,1,0,0,,,0.0
96,"Friday, July 06, 2007",30.28876495,78.97772217,8221,,,1,-1,,5641,,,,,,,,1,0,0,,,0.0
97,"Tuesday, July 10, 2007",30.88050079,78.08390045,8225,,,1,-1,,5666,,,,,,,,1,0,0,,,0.0
98,"Tuesday, July 24, 2007",30.72999954,78.44999695,8239,,,1,-1,,5721,,,,,,,,1,0,0,,,0.0
99,"Thursday, August 02, 2007",30.55480003,79.56600189,8248,,,1,-1,,5750,,,,,,,,1,0,0,,,0.0
100,"Tuesday, August 07, 2007",30.28876495,78.97772217,8253,,,1,-1,,5789,,,,,,,,1,0,0,,,0.0
101,"Monday, August 20, 2007",30.04319191,79.30979919,8266,,,1,-1,,5822,,,,,,,,1,0,0,,,0.0
102,"Friday, September 07, 2007",28.97780037,79.40170288,8284,,,1,-1,,5887,,,,,,,,1,0,0,,,0.0
103,"Wednesday, September 26, 2007",30.55480003,79.56600189,8303,,,1,-1,,5971,,,,,,,,1,0,0,,,0.0
104,"Friday, September 28, 2007",30.72999954,78.44999695,8305,,,1,-1,,5985,,,,,,,,1,0,0,,,0.0
105,"Tuesday, October 23, 2007",30.57429504,78.32315826,8330,,,1,-1,,6041,,,,,,,,1,0,0,,,0.0
106,"Sunday, October 28, 2007",8.093297958,77.54909515,8335,,,1,-1,,6081,,,,,,,,1,0,0,,,0.0
107,"Sunday, November 25, 2007",11.33482647,77.72727966,8363,,,1,-1,,6340,,,,,,,,1,0,0,,,0.0
108,"Saturday, December 22, 2007",13.06695557,80.16929626,8390,,,1,-1,,6464,,,,,,,,85,21,0,0.0,,0.0
109,"Saturday, December 22, 2007",9.593749046,77.95749664,8390,,,1,-1,,6486,,,,,,,,1,0,0,,,0.0
110,"Wednesday, June 04, 2008",29.64828682,79.62796783,8555,,,1,-1,,6826,,,,,,,,1,0,0,,,0.0
111,"Saturday, June 14, 2008",29.95246315,79.90180969,8565,,,1,-1,,6867,,,,,,,,1,0,0,,,0.0
112,"Thursday, June 19, 2008",29.83621216,78.68686676,8570,,,1,-1,,6894,,,,,,,,1,0,0,,,0.0
113,"Saturday, June 21, 2008",29.95246315,79.90180969,8572,,,1,-1,,6904,,,,,,,,1,0,0,,,0.0
114,"Sunday, June 22, 2008",29.61421013,79.66487885,8573,,,1,-1,,6908,,,,,,,,1,0,0,,,0.0
115,"Monday, July 07, 2008",29.87911,79.59928,8588,,,1,-1,,6967,,,,,,,,1,0,0,,,0.0
116,"Tuesday, July 08, 2008",29.95246315,79.90180969,8589,,,1,-1,,6975,,,,,,,,1,0,0,,,0.0
117,"Thursday, July 10, 2008",29.87911,79.59928,8591,,,1,-1,,6988,,,,,,,,1,0,0,,,0.0
118,"Saturday, July 19, 2008",29.781,79.23495,8600,,,1,-1,,7039,,,,,,,,1,0,0,,,0.0
119,"Tuesday, July 22, 2008",29.87911,79.59928,8603,,,1,-1,,7060,,,,,,,,1,0,0,,,0.0
120,"Thursday, July 24, 2008",30.31805,78.43576,8605,,,1,-1,,7080,,,,,,,,1,0,0,,,0.0
121,"Saturday, July 26, 2008",29.61421013,79.66487885,8607,,,1,-1,,7092,,,,,,,,1,0,0,,,0.0
122,"Monday, July 28, 2008",30.17589951,78.12239838,8609,,,1,-1,,7106,,,,,,,,1,0,0,,,0.0
123,"Monday, July 28, 2008",29.90109062,79.61247253,8609,,,1,-1,,7110,,,,,,,,1,0,0,,,0.0
124,"Monday, July 28, 2008",29.87911,79.59928,8609,,,1,-1,,7113,,,,,,,,1,0,0,,,0.0
125,"Monday, July 28, 2008",29.65827,79.45298,8609,,,1,-1,,7122,,,,,,,,1,0,0,,,0.0
126,"Monday, July 28, 2008",30.31630325,78.03298187,8609,,,1,-1,,7125,,,,,,,,1,0,0,,,0.0
127,"Sunday, August 03, 2008",30.15999985,78.28510284,8615,,,1,-1,,7154,,,,,,,,1,0,0,,,0.0
128,"Monday, August 04, 2008",29.61421013,79.66487885,8616,,,1,-1,,7165,,,,,,,,1,0,0,,,0.0
129,"Monday, August 11, 2008",29.61421013,79.66487885,8623,,,1,-1,,7208,,,,,,,,1,0,0,,,0.0
130,"Wednesday, August 13, 2008",29.65827,79.45298,8625,,,1,-1,,7219,,,,,,,,1,0,0,,,0.0
131,"Friday, August 22, 2008",29.77479935,79.4272995,8634,,,1,-1,,7294,,,,,,,,1,0,0,,,0.0
132,"Tuesday, August 26, 2008",29.61421013,79.66487885,8638,,,1,-1,,7314,,,,,,,,1,0,0,,,0.0
133,"Sunday, September 21, 2008",29.65827,79.45298,8664,,,1,-1,,7425,,,,,,,,1,0,0,,,0.0
134,"Friday, September 26, 2008",29.58370209,80.21530151,8669,,,1,-1,,7444,,,,,,,,1,0,0,,,0.0
135,"Wednesday, February 11, 2009",29.65827,79.45298,8807,,,1,-1,,7884,,,,,,,,1,0,0,,,0.0
136,"Wednesday, July 22, 2009",30.04319191,79.30979919,8968,,,1,-1,,8102,,,,,,,,1,0,0,,,0.0
137,"Wednesday, August 05, 2009",30.52676201,79.10651398,8982,,,1,-1,,8128,,,,,,,,1,0,0,,,0.0
138,"Friday, September 11, 2009",29.90109062,79.61247253,9019,,,1,-1,,8229,,,,,,,,1,0,0,,,0.0
139,"Sunday, October 11, 2009",12.83613682,79.70664978,9049,,,1,-1,,8298,,,,,,,,44,20,0,0.0,,0.0
140,"Sunday, May 30, 2010",13.07209206,80.20185852,9280,,,1,-1,,8869,,,,,,,,56,21,0,0.0,,0.0
141,"Saturday, June 12, 2010",29.65827,79.45298,9293,,,1,-1,,8887,,,,,,,,1,0,0,,,0.0
142,"Sunday, June 13, 2010",13.07209206,80.20185852,9294,,,1,-1,,8889,,,,,,,,53,22,0,0.0,,0.0
143,"Monday, June 14, 2010",11.65859,78.12162,9295,,,1,-1,,8892,,,,,,,,1,0,0,,,0.0
144,"Tuesday, July 20, 2010",30.43670845,78.53540802,9331,,,1,-1,,8957,,,,,,,,1,0,0,,,0.0
145,"Wednesday, July 28, 2010",29.65827,79.45298,9339,,,1,-1,,8988,,,,,,,,1,0,0,,,0.0
146,"Thursday, August 12, 2010",29.87911,79.59928,9354,,,1,-1,,9030,,,,,,,,1,0,0,,,0.0
147,"Friday, August 20, 2010",30.14850044,78.77449799,9362,,,1,-1,,9056,,,,,,,,1,0,0,,,0.0
148,"Saturday, August 28, 2010",29.95246315,79.90180969,9370,,,1,-1,,9075,,,,,,,,1,0,0,,,0.0
149,"Saturday, September 18, 2010",29.87911,79.59928,9391,,,1,-1,,9131,,,,,,,,1,0,0,,,0.0
150,"Sunday, September 26, 2010",29.61421013,79.66487885,9399,,,1,-1,,9168,,,,,,,,1,0,0,,,0.0
151,"Tuesday, September 28, 2010",30.43670845,78.53540802,9401,,,1,-1,,9172,,,,,,,,70,20,0,0.0,,0.0
152,"Wednesday, December 01, 2010",9.927440643,78.15029907,9465,,,1,-1,,9234,,,,,,,,1,0,0,,,0.0
153,"Sunday, December 05, 2010",10.7836,79.1336,9469,,,1,-1,,9240,,,,,,,,1,0,0,,,0.0
154,"Sunday, December 12, 2010",12.23523808,79.07836914,9476,,,1,-1,,9253,,,,,,,,1,0,0,,,0.0
155,"Thursday, February 03, 2011",13.07209206,80.20185852,9529,,,1,-1,,9282,,,,,,,,57,7,0,0.0,,0.0
156,"Saturday, February 05, 2011",11.93244,79.48204,9531,,,1,-1,,9284,,,,,,,,1,0,0,,,0.0
157,"Sunday, March 20, 2011",13.07209206,80.20185852,9574,,,1,-1,,9321,,,,,,,,54,12,0,0.0,,0.0
158,"Thursday, April 14, 2011",13.07209206,80.20185852,9599,,,1,-1,,9335,,,,,,,,55,17,0,0.0,,0.0
159,"Friday, May 06, 2011",30.31630325,78.03298187,9621,,,1,-1,,9367,,,,,,,,1,0,0,,,0.0
160,"Thursday, June 02, 2011",13.07209206,80.20185852,9648,,,1,-1,,9447,,,,,,,,58,22,0,0.0,,0.0
161,"Sunday, June 19, 2011",12.23359966,79.07106781,9665,,,1,-1,,9474,,,,,,,,1,0,0,,,0.0
162,"Tuesday, July 19, 2011",29.6087,79.67676,9695,,,1,-1,,9524,,,,,,,,1,0,0,,,0.0
163,"Thursday, July 28, 2011",29.8383007,79.77390289,9704,,,1,-1,,9555,,,,,,,,1,0,0,,,0.0
164,"Sunday, August 07, 2011",30.81329918,78.62000275,9714,,,1,-1,,9584,,,,,,,,1,0,0,,,0.0
165,"Friday, August 12, 2011",12.23359966,79.07106781,9719,,,1,-1,,9597,,,,,,,,1,0,0,,,0.0
166,"Monday, August 22, 2011",30.72999954,78.44999695,9729,,,1,-1,,9650,,,,,,,,1,0,0,,,0.0
167,"Friday, August 26, 2011",30.31805,78.43576,9733,,,1,-1,,9672,,,,,,,,1,0,0,,,0.0
168,"Saturday, August 27, 2011",30.707304,78.34790039,9734,,,1,-1,,9678,,,,,,,,1,0,0,,,0.0
169,"Sunday, August 28, 2011",30.4666996,77.76809692,9735,,,1,-1,,9683,,,,,,,,1,0,0,,,0.0
170,"Monday, August 29, 2011",29.40329933,80.08789825,9736,,,1,-1,,9697,,,,,,,,1,0,0,,,0.0
171,"Monday, August 29, 2011",29.40329933,80.08789825,9736,,,1,-1,,9702,,,,,,,,1,0,0,,,0.0
172,"Tuesday, August 30, 2011",29.33539963,80.09089661,9737,,,1,-1,,9713,,,,,,,,1,0,0,,,0.0
173,"Wednesday, September 07, 2011",30.72999954,78.44999695,9745,,,1,-1,,9739,,,,,,,,1,0,0,,,0.0
174,"Wednesday, September 14, 2011",30.28876495,78.97772217,9752,,,1,-1,,9760,,,,,,,,1,0,0,,,0.0
175,"Thursday, October 27, 2011",13.07209206,80.20185852,9795,,,1,-1,,9823,,,,,,,,83,46,0,0.0,,0.0
176,"Friday, October 28, 2011",13.07209206,80.20185852,9796,,,1,-1,,9824,,,,,,,,83,46,0,0.0,,0.0
177,"Thursday, November 03, 2011",13.07209206,80.20185852,9802,,,1,-1,,9828,,,,,,,,83,47,0,0.0,,0.0
178,"Monday, November 07, 2011",13.07209206,80.20185852,9806,,,1,-1,,9835,,,,,,,,84,47,0,0.0,,0.0
179,"Monday, November 07, 2011",10.69731,77.01275,9806,,,1,-1,,9837,,,,,,,,1,0,0,,,0.0
180,"Monday, November 21, 2011",12.92167854,80.11382294,9820,,,1,-1,,9845,,,,,,,,84,42,0,0.0,,0.0
181,"Sunday, November 27, 2011",9.87141,78.276,9826,,,1,-1,,9852,,,,,,,,1,0,0,,,0.0
182,"Sunday, July 08, 2012",29.87911,79.59928,10050,,,1,-1,,10110,,,,,,,,1,0,0,,,0.0
183,"Thursday, July 19, 2012",29.87911,79.59928,10061,,,1,-1,,10129,,,,,,,,1,0,0,,,0.0
184,"Tuesday, August 07, 2012",29.90109062,79.61247253,10080,,,1,-1,,10169,,,,,,,,1,0,0,,,0.0
185,"Thursday, August 23, 2012",29.33539963,80.09089661,10096,,,1,-1,,10221,,,,,,,,1,0,0,,,0.0
186,"Monday, September 03, 2012",29.87911,79.59928,10107,,,1,-1,,10257,,,,,,,,1,0,0,,,0.0
187,"Tuesday, September 11, 2012",29.6087,79.67676,10115,,,1,-1,,10272,,,,,,,,1,0,0,,,0.0
188,"Monday, April 22, 2013",29.95246315,79.90180969,10338,,,1,-1,,10385,,,,,,,,3,0,0,0.0,,0.0
189,"Monday, April 22, 2013",29.95246315,79.90180969,10338,,,1,-1,,10386,,,,,,,,3,0,0,0.0,,0.0
190,"Friday, July 19, 2013",29.87911,79.59928,10426,,,1,-1,,10550,,,,,,,,1,0,0,,,0.0
191,"Tuesday, March 18, 2014",30.06819916,80.23829651,10668,,,1,-1,,10709,,,,,,,,1,0,0,,,0.0
192,"Saturday, May 24, 2014",29.84550095,80.53530121,10735,,,1,-1,,10717,,,,,,,,1,0,0,,,0.0
193,"Friday, June 20, 2014",30.24995232,79.46359253,10762,,,1,-1,,10723,,,,,,,,1,0,0,,,0.0
194,"Saturday, July 05, 2014",29.781,79.23495,10777,,,1,-1,,10728,,,,,,,,1,0,0,,,0.0
195,"Sunday, July 27, 2014",29.781,79.23495,10799,,,1,-1,,10753,,,,,,,,1,0,0,,,0.0
196,"Saturday, August 09, 2014",29.781,79.23495,10812,,,1,-1,,10785,,,,,,,,1,0,0,,,0.0
197,"Monday, March 09, 2015",30.3754,78.4339,11024,,,1,-1,,10880,,,,,,,,1,0,0,,,0.0
198,"Wednesday, April 15, 2015",30.15999985,78.28510284,11061,,,1,-1,,10895,,,,,,,,1,0,0,,,0.0
199,"Saturday, May 02, 2015",30.15999985,78.28510284,11078,,,1,-1,,10898,,,,,,,,1,0,0,,,0.0
200,"Monday, June 15, 2015",28.92280006,79.96900177,11122,,,1,-1,,10904,,,,,,,,1,0,0,,,0.0
201,"Thursday, June 25, 2015",30.55480003,79.56600189,11132,,,1,-1,,10909,,,,,,,,1,0,0,,,0.0
202,"Friday, June 26, 2015",29.77370071,80.05509949,11133,,,1,-1,,10919,,,,,,,,1,0,0,,,0.0
203,"Monday, June 29, 2015",29.7730999,80.28620148,11136,,,1,-1,,10925,,,,,,,,1,0,0,,,0.0
204,"Thursday, July 02, 2015",29.65827,79.45298,11139,,,1,-1,,10941,,,,,,,,1,0,0,,,0.0
205,"Saturday, July 04, 2015",29.20395,78.95969,11141,,,1,-1,,10952,,,,,,,,1,0,0,,,0.0
206,"Monday, July 06, 2015",30.3754,78.4339,11143,,,1,-1,,10959,,,,,,,,1,0,0,,,0.0
207,"Tuesday, July 07, 2015",29.34161949,79.0535202,11144,,,1,-1,,10969,,,,,,,,1,0,0,,,0.0
208,"Tuesday, July 07, 2015",29.7730999,80.28620148,11144,,,1,-1,,10975,,,,,,,,1,0,0,,,0.0
209,"Wednesday, July 08, 2015",29.77370071,80.05509949,11145,,,1,-1,,10980,,,,,,,,1,0,0,,,0.0
210,"Thursday, July 09, 2015",29.77370071,80.05509949,11146,,,1,-1,,10985,,,,,,,,1,0,0,,,0.0
211,"Friday, July 10, 2015",29.7730999,80.28620148,11147,,,1,-1,,11002,,,,,,,,1,0,0,,,0.0
212,"Friday, July 10, 2015",29.7730999,80.28620148,11147,,,1,-1,,11008,,,,,,,,1,0,0,,,0.0
213,"Wednesday, July 22, 2015",29.70033455,79.26535034,11159,,,1,-1,,11053,,,,,,,,1,0,0,,,0.0
214,"Friday, July 24, 2015",30.06819916,80.23829651,11161,,,1,-1,,11058,,,,,,,,1,0,0,,,0.0
215,"Thursday, August 16, 2018",30.06041,78.28949,12280,,,1,-1,,11091,,,,,,,,21,6,0,0.0,,0.0
216,"Friday, June 02, 2006",9.444084167,77.55927277,7822,,,2,-1,,4600,,,,,,,,1,0,0,,,0.0
217,"Tuesday, June 20, 2006",11.41131496,76.69270325,7840,,,2,-1,,4669,,,,,,,,1,0,0,,,0.0
218,"Tuesday, May 29, 2007",20.93239975,85.54299927,8183,,,2,-1,,5484,,,,,,,,1,0,0,,,0.0
219,"Monday, August 25, 2008",20.46229,82.21252,8637,,,2,-1,,7310,,,,,,,,70,21,0,0.0,,0.0
220,"Saturday, December 18, 2010",13.07209206,80.20185852,9482,,,22,-1,,9256,,,,,,,,67,11,0,0.0,,0.0
221,"Wednesday, September 18, 2013",18.98869324,83.11302185,10487,,,2,-1,,10635,,,,,,,,4,0,0,0.0,,0.0
222,"Thursday, August 24, 2006",11.66397,79.74531,7905,,,2,-1,,4879,1,,,,,,,1,0,0,,,0.0
223,"Wednesday, May 23, 2007",26.46289,80.32336,8177,,,2,-1,,5462,1,,,,,,,1,0,0,,,0.0
224,"Monday, January 02, 2006",19.48390007,84.74440002,7671,,,1,-1,,3877,1,,,,,,,1,0,0,,,0.0
225,"Friday, January 06, 2006",12.92147,79.13156,7675,,,1,-1,,3901,1,,,,,,,1,0,0,,,0.0
226,"Wednesday, January 11, 2006",10.16494274,77.8531189,7680,,,1,-1,,3941,1,,,,,,,1,0,0,,,0.0
227,"Wednesday, January 11, 2006",10.86754036,78.69487762,7680,,,1,-1,,3944,1,,,,,,,1,0,0,,,0.0
