,date,lat,long,daysSince1985,economic_loss,total_affected,duration,event_type,CAMEOCode,Index,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
848,"Monday, November 07, 2011",13.07209206,80.20185852,9806,,,1,-1,,9834,34,,,,,,,84,47,0.0,0.0,,4.0
849,"Monday, November 07, 2011",10.95226288,76.91082764,9806,,,1,-1,,9838,7,,,,,,,1,0,,,,
850,"Sunday, December 25, 2011",13.33627701,79.44100189,9854,,,1,-1,,9874,22,,,,,,,86,33,0.0,0.0,,7.0
851,"Wednesday, December 28, 2011",13.07209206,80.20185852,9857,,,1,-1,,9876,33,,,,,,,86,32,0.0,0.0,,4.0
852,"Wednesday, December 28, 2011",12.23359966,79.07106781,9857,,,1,-1,,9879,21,,,,,,,1,0,,,,
853,"Wednesday, December 28, 2011",9.453042984,77.79391479,9857,,,1,-1,,9882,4,,,,,,,1,0,,,,
854,"Tuesday, May 25, 2010",22.11980057,84.03739929,9275,,,2,-1,,8857,2,,,,,,,1,0,,,,
855,"Monday, May 24, 2010",12.23359966,79.07106781,9274,,,6,-1,,8851,1,1,,,,,,1,0,,,,
856,"Sunday, January 01, 2006",19.80044174,85.82675171,7670,,,1,-1,,3755,13,17,,,,,,1,0,,,,
857,"Sunday, January 01, 2006",22.11980057,84.03739929,7670,,,1,-1,,3760,13,1,,,,,,1,0,,,,
858,"Sunday, January 15, 2006",30.81329918,78.62000275,7684,,,1,-1,,3961,3,4,,,,,,1,0,,,,
859,"Monday, June 19, 2006",18.8579998,82.57109833,7839,,,1,-1,,4662,3,9,,,,,,1,0,,,,
860,"Thursday, August 17, 2006",30.25,79.33300018,7898,,,1,-1,,4851,3,3,,,,,,52,23,0.0,0.0,,7.0
861,"Tuesday, January 23, 2007",30.24995232,79.46359253,8057,,,1,-1,,5201,7,4,,,,,,1,0,,,,
862,"Sunday, February 11, 2007",30.14850044,78.77449799,8076,,,1,-1,,5234,3,8,,,,,,1,0,,,,
863,"Saturday, March 03, 2007",30.34432983,79.19981384,8096,,,1,-1,,5266,3,7,,,,,,1,0,,,,
864,"Monday, May 21, 2007",29.58370209,80.21530151,8175,,,1,-1,,5448,4,14,,,,,,1,0,,,,
865,"Saturday, June 30, 2007",30.1485,78.7745,8215,,,1,-1,,5615,3,22,,,,,,1,0,,,,
866,"Monday, July 09, 2007",30.31805,78.43576,8224,,,1,-1,,5663,4,2,,,,,,1,0,,,,
867,"Friday, July 13, 2007",30.04319191,79.30979919,8228,,,1,-1,,5678,8,6,,,,,,1,0,,,,
868,"Thursday, August 30, 2007",30.4036,79.3309,8276,,,1,-1,,5864,10,22,,,,,,1,0,,,,
869,"Sunday, September 09, 2007",29.90109062,79.61247253,8286,,,1,-1,,5895,8,26,,,,,,1,0,,,,
870,"Saturday, September 22, 2007",30.28876495,78.97772217,8299,,,1,-1,,5942,5,9,,,,,,1,0,,,,
871,"Friday, July 11, 2008",30.55480003,79.56600189,8592,,,1,-1,,6991,3,8,,,,,,1,0,,,,
872,"Wednesday, August 20, 2008",30.24995232,79.46359253,8632,,,1,-1,,7274,6,8,,,,,,1,0,,,,
873,"Friday, January 01, 2010",12.99423122,80.01779175,9131,,,1,-1,,8702,4,4,,,,,,38,12,0.0,0.0,,0.0
874,"Sunday, February 14, 2010",11.94474,79.47347,9175,,,1,-1,,8726,3,1,,,,,,1,0,,,,
875,"Tuesday, February 23, 2010",10.77411556,77.90703583,9184,,,1,-1,,8734,3,25,,,,,,51,25,0.0,0.0,,12.0
876,"Sunday, April 04, 2010",8.804470062,78.14324188,9224,,,1,-1,,8759,3,2,,,,,,1,0,,,,
877,"Monday, April 12, 2010",11.31409645,78.0851059,9232,,,1,-1,,8764,4,1,,,,,,1,0,,,,
878,"Monday, April 26, 2010",10.77472,78.69194,9246,,,1,-1,,8779,3,6,,,,,,1,0,,,,
879,"Sunday, May 09, 2010",11.32411,77.74176,9259,,,1,-1,,8797,3,2,,,,,,1,0,,,,
880,"Monday, May 10, 2010",12.92146969,79.13156128,9260,,,1,-1,,8802,4,1,,,,,,1,0,,,,
881,"Friday, May 14, 2010",10.77472,78.69194,9264,,,1,-1,,8830,4,34,,,,,,1,0,,,,
882,"Sunday, May 16, 2010",11.93244,79.48204,9266,,,1,-1,,8838,6,11,,,,,,1,0,,,,
883,"Friday, May 28, 2010",11.20293,77.33126,9278,,,1,-1,,8866,7,12,,,,,,1,0,,,,
884,"Saturday, June 05, 2010",10.01194,77.47860718,9286,,,1,-1,,8873,4,13,,,,,,1,0,,,,
885,"Tuesday, June 08, 2010",10.77317619,79.84144592,9289,,,1,-1,,8879,4,1,,,,,,1,0,,,,
886,"Saturday, August 21, 2010",30.72999954,78.44999695,9363,,,1,-1,,9059,8,4,,,,,,1,0,,,,
887,"Monday, October 18, 2010",9.11079,78.24161,9421,,,1,-1,,9185,4,2,,,,,,1,0,,,,
888,"Monday, October 18, 2010",12.23359966,79.07106781,9421,,,1,-1,,9188,3,2,,,,,,1,0,,,,
889,"Tuesday, October 26, 2010",12.87086868,79.70879364,9429,,,1,-1,,9196,3,1,,,,,,68,25,0.0,0.0,,1.0
890,"Saturday, October 30, 2010",12.23523808,79.07836914,9433,,,1,-1,,9203,6,42,,,,,,1,0,,,,
891,"Monday, December 20, 2010",12.23359966,79.07106781,9484,,,1,-1,,9257,4,31,,,,,,67,11,0.0,0.0,,5.0
892,"Saturday, December 25, 2010",11.41131496,76.69270325,9489,,,1,-1,,9265,5,1,,,,,,1,0,,,,
893,"Sunday, January 16, 2011",8.792988777,78.14242554,9511,,,1,-1,,9273,6,5,,,,,,1,0,,,,
894,"Sunday, January 30, 2011",10.95226288,76.91082764,9525,,,1,-1,,9279,3,1,,,,,,1,0,,,,
895,"Friday, February 18, 2011",12.23359966,79.07106781,9544,,,1,-1,,9297,3,20,,,,,,1,0,,,,
896,"Sunday, March 06, 2011",12.92167854,80.11382294,9560,,,1,-1,,9309,4,3,,,,,,55,9,0.0,0.0,,1.0
897,"Sunday, March 06, 2011",11.32411,77.74176,9560,,,1,-1,,9310,3,6,,,,,,1,0,,,,
898,"Sunday, March 13, 2011",12.92167854,80.11382294,9567,,,1,-1,,9315,3,2,,,,,,55,13,0.0,0.0,,6.0
899,"Tuesday, March 15, 2011",10.72210979,77.51921082,9569,,,1,-1,,9317,3,10,,,,,,56,12,0.0,0.0,,0.0
900,"Tuesday, April 05, 2011",12.23359966,79.07106781,9590,,,1,-1,,9328,3,1,,,,,,1,0,,,,
901,"Saturday, April 16, 2011",11.23668,78.87092,9601,,,1,-1,,9337,3,14,,,,,,1,0,,,,
902,"Friday, April 22, 2011",9.92190361,78.1232605,9607,,,1,-1,,9353,4,4,,,,,,1,0,,,,
903,"Tuesday, April 26, 2011",12.87086868,79.70879364,9611,,,1,-1,,9357,4,12,,,,,,54,16,0.0,0.0,,2.0
904,"Tuesday, May 03, 2011",11.93244,79.48204,9618,,,1,-1,,9364,3,1,,,,,,54,18,0.0,0.0,,16.0
905,"Tuesday, May 17, 2011",11.93244,79.48204,9632,,,1,-1,,9399,6,9,,,,,,1,0,,,,
906,"Monday, May 23, 2011",8.804470062,78.14324188,9638,,,1,-1,,9422,5,6,,,,,,1,0,,,,
907,"Friday, May 27, 2011",10.66793,79.4632,9642,,,1,-1,,9428,8,36,,,,,,1,0,,,,
908,"Saturday, May 28, 2011",11.93244,79.48204,9643,,,1,-1,,9436,3,2,,,,,,1,0,,,,
909,"Wednesday, June 15, 2011",10.77472,78.69194,9661,,,1,-1,,9462,3,5,,,,,,1,0,,,,
910,"Friday, July 01, 2011",11.65212,78.15798,9677,,,1,-1,,9494,4,7,,,,,,1,0,,,,
911,"Monday, July 18, 2011",11.94474,79.47347,9694,,,1,-1,,9520,3,2,,,,,,59,18,0.0,0.0,,2.0
912,"Saturday, July 30, 2011",9.92190361,78.1232605,9706,,,1,-1,,9563,4,3,,,,,,1,0,,,,
913,"Monday, August 15, 2011",12.23523808,79.07836914,9722,,,1,-1,,9601,3,35,,,,,,1,0,,,,
914,"Monday, August 22, 2011",12.23523808,79.07836914,9729,,,1,-1,,9651,3,38,,,,,,1,0,,,,
915,"Monday, September 05, 2011",10.77472,78.69194,9743,,,1,-1,,9731,14,33,,,,,,1,0,,,,
916,"Thursday, September 15, 2011",13.07209206,80.20185852,9753,,,1,-1,,9774,10,66,,,,,,69,33,0.0,0.0,,8.0
917,"Sunday, October 09, 2011",12.92146969,79.13156128,9777,,,1,-1,,9816,3,1,,,,,,1,0,,,,
918,"Sunday, November 06, 2011",10.72210979,77.51921082,9805,,,1,-1,,9832,8,21,,,,,,1,0,,,,
919,"Tuesday, December 06, 2011",11.32411,77.74176,9835,,,1,-1,,9865,4,20,,,,,,1,0,,,,
920,"Wednesday, December 14, 2011",10.45087719,77.51485443,9843,,,1,-1,,9871,3,6,,,,,,1,0,,,,
921,"Friday, August 17, 2012",30.14242172,79.3942337,10090,,,1,-1,,10202,4,1,,,,,,1,0,,,,
922,"Tuesday, January 19, 2016",29.65827,79.45298,11340,,,1,-1,,11079,3,5,,,,,,1,0,,,,
923,"Tuesday, August 01, 2006",21.18829155,83.4630661,7882,,,1,-1,,4786,2,1,,,,,,1,0,,,,
924,"Friday, September 29, 2006",9.453042984,77.79391479,7941,,,1,-1,,4965,2,10,,,,,,1,0,,,,
925,"Sunday, December 10, 2006",9.7236,78.82741,8013,,,1,-1,,5077,2,1,,,,,,1,0,,,,
926,"Friday, February 02, 2007",30.1485,78.7745,8067,,,1,-1,,5213,2,9,,,,,,1,0,,,,
927,"Sunday, March 11, 2007",30.15999985,78.28510284,8104,,,1,-1,,5280,2,7,,,,,,1,0,,,,
928,"Monday, April 09, 2007",30.31805,78.43576,8133,,,1,-1,,5319,2,5,,,,,,1,0,,,,
929,"Saturday, April 14, 2007",30.1485,78.7745,8138,,,1,-1,,5332,2,43,,,,,,1,0,,,,
930,"Thursday, May 03, 2007",29.80786,78.75472,8157,,,1,-1,,5384,2,9,,,,,,1,0,,,,
931,"Thursday, September 20, 2007",30.28876495,78.97772217,8297,,,1,-1,,5928,2,1,,,,,,1,0,,,,
932,"Sunday, October 21, 2007",30.1485,78.7745,8328,,,1,-1,,6036,2,12,,,,,,1,0,,,,
933,"Monday, December 24, 2007",30.43670845,78.53540802,8392,,,1,-1,,6513,2,16,,,,,,1,0,,,,
934,"Tuesday, January 26, 2010",11.93244,79.48204,9156,,,1,-1,,8714,2,3,,,,,,1,0,,,,
935,"Tuesday, February 23, 2010",30.43670845,78.53540802,9184,,,1,-1,,8735,2,1,,,,,,1,0,,,,
936,"Saturday, April 17, 2010",12.92146969,79.13156128,9237,,,1,-1,,8770,2,7,,,,,,1,0,,,,
937,"Monday, May 17, 2010",12.61498547,79.75827789,9267,,,1,-1,,8840,2,35,,,,,,56,23,0.0,0.0,,18.0
938,"Monday, May 24, 2010",8.792988777,78.14242554,9274,,,1,-1,,8855,2,55,,,,,,1,0,,,,
939,"Monday, June 28, 2010",11.65212,78.15798,9309,,,1,-1,,8913,2,7,,,,,,1,0,,,,
940,"Tuesday, October 26, 2010",8.804470062,78.14324188,9429,,,1,-1,,9195,2,1,,,,,,1,0,,,,
941,"Monday, November 01, 2010",13.07209206,80.20185852,9435,,,1,-1,,9206,2,1,,,,,,69,24,0.0,0.0,,7.0
942,"Tuesday, November 02, 2010",11.23668,78.87092,9436,,,1,-1,,9207,2,2,,,,,,1,0,,,,
943,"Monday, December 20, 2010",12.1257,78.15429688,9484,,,1,-1,,9259,2,7,,,,,,1,0,,,,
944,"Thursday, February 03, 2011",12.92146969,79.13156128,9529,,,1,-1,,9283,2,1,,,,,,1,0,,,,
945,"Sunday, March 27, 2011",12.23523808,79.07836914,9581,,,1,-1,,9322,2,2,,,,,,1,0,,,,
946,"Thursday, April 21, 2011",11.41131496,76.69270325,9606,,,1,-1,,9349,2,1,,,,,,1,0,,,,
947,"Thursday, May 05, 2011",10.72210979,77.51921082,9620,,,1,-1,,9366,2,2,,,,,,1,0,,,,
948,"Friday, June 10, 2011",13.07209206,80.20185852,9656,,,1,-1,,9459,2,2,,,,,,58,19,0.0,0.0,,2.0
949,"Friday, June 17, 2011",12.23359966,79.07106781,9663,,,1,-1,,9466,2,4,,,,,,1,0,,,,
950,"Wednesday, June 22, 2011",12.87086868,79.70879364,9668,,,1,-1,,9481,2,14,,,,,,56,18,0.0,0.0,,7.0
951,"Monday, July 18, 2011",12.92146969,79.13156128,9694,,,1,-1,,9521,2,1,,,,,,1,0,,,,
952,"Tuesday, September 06, 2011",10.95226288,76.91082764,9744,,,1,-1,,9735,2,48,,,,,,1,0,,,,
953,"Saturday, October 08, 2011",12.23359966,79.07106781,9776,,,1,-1,,9813,2,1,,,,,,1,0,,,,
954,"Sunday, November 27, 2011",11.93244,79.48204,9826,,,1,-1,,9855,2,1,,,,,,1,0,,,,
955,"Sunday, December 04, 2011",11.20293,77.33126,9833,,,1,-1,,9862,2,12,,,,,,1,0,,,,
956,"Saturday, August 16, 2014",30.30603027,78.09859467,10819,,,1,-1,,10812,2,1,,,,,,1,0,,,,
957,"Wednesday, June 16, 3013",29.38526154,79.4683609,375635,,,1,-1,,11095,2,7,,,,,,1,0,,,,
958,"Sunday, January 22, 2006",11.20293,77.33126,7691,,,1,-1,,3991,1,1,,,,,,1,0,,,,
959,"Saturday, February 11, 2006",12.60979,80.07079,7711,,,1,-1,,4064,1,1,,,,,,24,10,0.0,0.0,,25.0
960,"Monday, April 17, 2006",9.7236,78.82741,7776,,,1,-1,,4363,1,2,,,,,,1,0,,,,
961,"Wednesday, April 19, 2006",30.06819916,80.23829651,7778,,,1,-1,,4377,1,2,,,,,,1,0,,,,
962,"Friday, July 28, 2006",9.453042984,77.79391479,7878,,,1,-1,,4775,1,1,,,,,,1,0,,,,
963,"Friday, August 25, 2006",30.43670845,78.53540802,7906,,,1,-1,,4886,1,13,,,,,,1,0,,,,
964,"Saturday, September 30, 2006",10.77317619,79.84144592,7942,,,1,-1,,4969,1,2,,,,,,1,0,,,,
965,"Saturday, December 23, 2006",8.502773285,78.11753082,8026,,,1,-1,,5093,1,2,,,,,,1,0,,,,
966,"Monday, January 01, 2007",8.502773285,78.11753082,8035,,,1,-1,,5168,1,3,,,,,,1,0,,,,
967,"Sunday, January 28, 2007",29.83621216,78.68686676,8062,,,1,-1,,5208,1,6,,,,,,1,0,,,,
968,"Monday, February 12, 2007",30.25,79.33300018,8077,,,1,-1,,5237,1,3,,,,,,1,0,,,,
969,"Thursday, February 22, 2007",30.14242172,79.3942337,8087,,,1,-1,,5256,1,1,,,,,,1,0,,,,
970,"Friday, March 09, 2007",30.72999954,78.44999695,8102,,,1,-1,,5275,1,3,,,,,,1,0,,,,
971,"Friday, March 16, 2007",30.25,79.33300018,8109,,,1,-1,,5289,1,2,,,,,,1,0,,,,
972,"Wednesday, March 28, 2007",30.14242172,79.3942337,8121,,,1,-1,,5302,1,3,,,,,,1,0,,,,
973,"Tuesday, May 01, 2007",30.23731,79.27945,8155,,,1,-1,,5381,1,1,,,,,,1,0,,,,
974,"Friday, May 11, 2007",30.28876,78.97772,8165,,,1,-1,,5422,1,4,,,,,,1,0,,,,
975,"Saturday, May 26, 2007",30.72999954,78.44999695,8180,,,1,-1,,5472,1,5,,,,,,1,0,,,,
976,"Monday, June 11, 2007",30.28876495,78.97772217,8196,,,1,-1,,5537,1,9,,,,,,1,0,,,,
977,"Saturday, July 28, 2007",30.23731,79.27945,8243,,,1,-1,,5740,1,7,,,,,,1,0,,,,
978,"Saturday, September 15, 2007",30.28876495,78.97772217,8292,,,1,-1,,5911,1,5,,,,,,1,0,,,,
979,"Friday, October 19, 2007",30.57429504,78.32315826,8326,,,1,-1,,6023,1,2,,,,,,1,0,,,,
980,"Sunday, May 18, 2008",29.61421013,79.66487885,8538,,,1,-1,,6778,1,4,,,,,,1,0,,,,
981,"Saturday, August 09, 2008",30.707304,78.34790039,8621,,,1,-1,,7187,1,4,,,,,,1,0,,,,
982,"Monday, July 20, 2009",29.38526154,79.4683609,8966,,,1,-1,,8089,1,1,,,,,,1,0,,,,
983,"Tuesday, January 12, 2010",13.07209206,80.20185852,9142,,,1,-1,,8706,1,20,,,,,,38,15,0.0,0.0,,7.0
984,"Saturday, January 23, 2010",11.93244,79.48204,9153,,,1,-1,,8713,1,13,,,,,,1,0,,,,
985,"Monday, February 01, 2010",12.93972015,78.86440277,9162,,,1,-1,,8719,1,2,,,,,,1,0,,,,
986,"Saturday, February 06, 2010",12.87086868,79.70879364,9167,,,1,-1,,8722,1,5,,,,,,39,19,0.0,0.0,,17.0
987,"Saturday, February 06, 2010",30.81329918,78.62000275,9167,,,1,-1,,8723,1,2,,,,,,1,0,,,,
988,"Sunday, March 28, 2010",12.23359966,79.07106781,9217,,,1,-1,,8756,1,50,,,,,,1,0,,,,
989,"Tuesday, April 13, 2010",12.23523808,79.07836914,9233,,,1,-1,,8766,1,32,,,,,,1,0,,,,
990,"Tuesday, April 27, 2010",13.07209206,80.20185852,9247,,,1,-1,,8780,1,3,,,,,,53,24,0.0,0.0,,1.0
991,"Sunday, May 02, 2010",12.92146969,79.13156128,9252,,,1,-1,,8789,1,2,,,,,,55,25,0.0,0.0,,32.0
992,"Tuesday, May 04, 2010",13.07209206,80.20185852,9254,,,1,-1,,8793,1,6,,,,,,56,27,0.0,0.0,,31.0
993,"Sunday, May 09, 2010",9.92190361,78.1232605,9259,,,1,-1,,8798,1,1,,,,,,1,0,,,,
994,"Wednesday, May 12, 2010",9.593749046,77.95749664,9262,,,1,-1,,8816,1,6,,,,,,1,0,,,,
995,"Tuesday, August 10, 2010",30.28876495,78.97772217,9352,,,1,-1,,9024,1,1,,,,,,1,0,,,,
996,"Thursday, October 14, 2010",11.23668,78.87092,9417,,,1,-1,,9184,1,16,,,,,,1,0,,,,
997,"Wednesday, October 27, 2010",12.67835045,78.62046814,9430,,,1,-1,,9198,1,1,,,,,,1,0,,,,
998,"Saturday, November 13, 2010",9.444084167,77.55927277,9447,,,1,-1,,9219,1,22,,,,,,1,0,,,,
999,"Friday, January 28, 2011",12.23523808,79.07836914,9523,,,1,-1,,9278,1,1,,,,,,58,7,0.0,0.0,,2.0
1000,"Sunday, February 06, 2011",12.39362144,78.63415527,9532,,,1,-1,,9289,1,1,,,,,,1,0,,,,
1001,"Monday, February 14, 2011",12.92146969,79.13156128,9540,,,1,-1,,9296,1,1,,,,,,1,0,,,,
1002,"Sunday, February 20, 2011",12.92146969,79.13156128,9546,,,1,-1,,9301,1,20,,,,,,56,9,0.0,0.0,,2.0
1003,"Monday, March 28, 2011",13.07209206,80.20185852,9582,,,1,-1,,9323,1,2,,,,,,57,15,0.0,0.0,,6.0
1004,"Monday, May 16, 2011",12.67835045,78.62046814,9631,,,1,-1,,9394,1,1,,,,,,1,0,,,,
1005,"Monday, May 23, 2011",12.23359966,79.07106781,9638,,,1,-1,,9423,1,1,,,,,,1,0,,,,
1006,"Wednesday, June 01, 2011",11.93244,79.48204,9647,,,1,-1,,9443,1,2,,,,,,1,0,,,,
1007,"Tuesday, June 07, 2011",12.1257,78.15429688,9653,,,1,-1,,9454,1,2,,,,,,1,0,,,,
1008,"Friday, June 17, 2011",12.92167854,80.11382294,9663,,,1,-1,,9467,1,1,,,,,,56,19,0.0,0.0,,12.0
1009,"Friday, June 17, 2011",12.92167854,80.11382294,9663,,,1,-1,,9468,1,1,,,,,,56,19,0.0,0.0,,12.0
1010,"Friday, June 17, 2011",12.92167854,80.11382294,9663,,,1,-1,,9469,1,2,,,,,,56,19,0.0,0.0,,12.0
1011,"Wednesday, July 06, 2011",12.67835045,78.62046814,9682,,,1,-1,,9501,1,1,,,,,,1,0,,,,
1012,"Friday, July 22, 2011",30.40360069,79.3309021,9698,,,1,-1,,9539,1,2,,,,,,1,0,,,,
1013,"Thursday, July 28, 2011",30.52676201,79.10651398,9704,,,1,-1,,9551,1,1,,,,,,1,0,,,,
1014,"Thursday, August 11, 2011",11.93244,79.48204,9718,,,1,-1,,9591,1,4,,,,,,1,0,,,,
1015,"Tuesday, August 30, 2011",9.358860016,78.83747101,9737,,,1,-1,,9709,1,5,,,,,,1,0,,,,
1016,"Sunday, September 04, 2011",12.92167854,80.11382294,9742,,,1,-1,,9730,1,1,,,,,,63,30,0.0,0.0,,19.0
1017,"Wednesday, September 14, 2011",13.07209206,80.20185852,9752,,,1,-1,,9759,1,6,,,,,,66,30,0.0,0.0,,9.0
1018,"Monday, September 26, 2011",12.92167854,80.11382294,9764,,,1,-1,,9802,1,1,,,,,,81,46,0.0,0.0,,11.0
1019,"Wednesday, October 12, 2011",12.23523808,79.07836914,9780,,,1,-1,,9818,1,1,,,,,,84,46,0.0,0.0,,1.0
1020,"Tuesday, November 22, 2011",11.23775482,79.01547241,9821,,,1,-1,,9846,1,36,,,,,,85,40,0.0,0.0,,7.0
1021,"Wednesday, December 28, 2011",12.23523808,79.07836914,9857,,,1,-1,,9881,1,4,,,,,,1,0,,,,
1022,"Friday, June 15, 2012",30.81329918,78.62000275,10027,,,1,-1,,10076,1,2,,,,,,1,0,,,,
1023,"Thursday, July 05, 2012",30.28876495,78.97772217,10047,,,1,-1,,10100,1,1,,,,,,1,0,,,,
1024,"Sunday, July 08, 2012",30.28876495,78.97772217,10050,,,1,-1,,10111,1,1,,,,,,1,0,,,,
1025,"Wednesday, July 25, 2012",29.84550095,80.53530121,10067,,,1,-1,,10138,1,4,,,,,,1,0,,,,
1026,"Saturday, September 22, 2012",30.55480003,79.56600189,10126,,,1,-1,,10290,1,3,,,,,,196,0,0.0,0.0,7.0,201.0
1027,"Saturday, September 14, 2013",29.84550095,80.53530121,10483,,,1,-1,,10622,1,1,,,,,,3,0,0.0,0.0,3.0,108.0
1028,"Wednesday, July 16, 2014",30.15999985,78.28510284,10788,,,1,-1,,10731,1,3,,,,,,1,0,,,,
1029,"Friday, August 15, 2014",30.06819916,80.23829651,10818,,,1,-1,,10795,1,2,,,,,,1,0,,,,
1030,"Friday, March 06, 2015",29.38526154,79.4683609,11021,,,1,-1,,10876,1,17,,,,,,1,0,,,,
1031,"Wednesday, August 19, 2015",30.4666996,77.76809692,11187,,,1,-1,,11074,1,2,,,,,,1,0,,,,
1032,"Saturday, January 23, 2016",30.43670845,78.53540802,11344,,,1,-1,,11080,1,5,,,,,,1,0,,,,
1033,"Sunday, January 01, 2006",8.502773285,78.11753082,7670,,,1,-1,,3875,,4,,,,,,1,0,,,,
1034,"Saturday, April 01, 2006",11.93244,79.48204,7760,,,1,-1,,4277,,3,,,,,,1,0,,,,
1035,"Monday, August 28, 2006",30.43670845,78.53540802,7909,,,1,-1,,4901,,3,,,,,,1,0,,,,
1036,"Tuesday, January 02, 2007",30.1485,78.7745,8036,,,1,-1,,5172,,9,,,,,,1,0,,,,
1037,"Monday, January 15, 2007",30.23731,79.27945,8049,,,1,-1,,5192,,2,,,,,,1,0,,,,
1038,"Wednesday, January 24, 2007",30.15999985,78.28510284,8058,,,1,-1,,5203,,5,,,,,,1,0,,,,
1039,"Thursday, February 08, 2007",12.92147,79.13156,8073,,,1,-1,,5226,,2,,,,,,1,0,,,,
1040,"Tuesday, February 13, 2007",9.453042984,77.79391479,8078,,,1,-1,,5239,,3,,,,,,1,0,,,,
1041,"Wednesday, February 14, 2007",30.57429504,78.32315826,8079,,,1,-1,,5242,,5,,,,,,1,0,,,,
1042,"Monday, March 05, 2007",30.1485,78.7745,8098,,,1,-1,,5270,,2,,,,,,1,0,,,,
1043,"Monday, March 12, 2007",28.97780037,79.40170288,8105,,,1,-1,,5282,,4,,,,,,1,0,,,,
1044,"Saturday, April 14, 2007",30.43670845,78.53540802,8138,,,1,-1,,5333,,5,,,,,,1,0,,,,
1045,"Saturday, April 21, 2007",29.83621216,78.68686676,8145,,,1,-1,,5354,,7,,,,,,1,0,,,,
1046,"Wednesday, May 09, 2007",30.1485,78.7745,8163,,,1,-1,,5417,,9,,,,,,1,0,,,,
1047,"Tuesday, June 12, 2007",29.80786,78.75472,8197,,,1,-1,,5543,,5,,,,,,1,0,,,,
1048,"Friday, June 22, 2007",30.23731,79.27945,8207,,,1,-1,,5577,,2,,,,,,1,0,,,,
1049,"Thursday, June 28, 2007",29.80786,78.75472,8213,,,1,-1,,5611,,6,,,,,,1,0,,,,
1050,"Sunday, July 08, 2007",30.28876495,78.97772217,8223,,,1,-1,,5656,,2,,,,,,1,0,,,,
1051,"Monday, July 23, 2007",29.38526154,79.4683609,8238,,,1,-1,,5720,,3,,,,,,1,0,,,,
1052,"Friday, August 10, 2007",30.1485,78.7745,8256,,,1,-1,,5803,,10,,,,,,1,0,,,,
1053,"Wednesday, August 22, 2007",30.34799957,78.39330292,8268,,,1,-1,,5827,,3,,,,,,1,0,,,,
1054,"Wednesday, August 29, 2007",30.55480003,79.56600189,8275,,,1,-1,,5858,,5,,,,,,1,0,,,,
1055,"Sunday, September 09, 2007",30.28876495,78.97772217,8286,,,1,-1,,5894,,2,,,,,,1,0,,,,
1056,"Sunday, October 28, 2007",30.72999954,78.44999695,8335,,,1,-1,,6106,,4,,,,,,1,0,,,,
1057,"Tuesday, November 13, 2007",30.28876,78.97772,8351,,,1,-1,,6305,,2,,,,,,1,0,,,,
1058,"Sunday, November 18, 2007",30.28876495,78.97772217,8356,,,1,-1,,6323,,4,,,,,,1,0,,,,
1059,"Monday, November 26, 2007",30.4666996,77.76809692,8364,,,1,-1,,6347,,2,,,,,,1,0,,,,
1060,"Monday, December 17, 2007",30.1485,78.7745,8385,,,1,-1,,6382,,2,,,,,,1,0,,,,
1061,"Saturday, December 22, 2007",30.28876,78.97772,8390,,,1,-1,,6484,,2,,,,,,1,0,,,,
1062,"Wednesday, January 27, 2010",12.23359966,79.07106781,9157,,,1,-1,,8715,,19,,,,,,1,0,,,,
1063,"Monday, February 15, 2010",9.593749046,77.95749664,9176,,,1,-1,,8727,,12,,,,,,1,0,,,,
1064,"Sunday, February 28, 2010",12.23359966,79.07106781,9189,,,1,-1,,8737,,6,,,,,,1,0,,,,
1065,"Sunday, March 14, 2010",8.804470062,78.14324188,9203,,,1,-1,,8745,,50,,,,,,1,0,,,,
1066,"Wednesday, April 28, 2010",12.23523808,79.07836914,9248,,,1,-1,,8782,,16,,,,,,1,0,,,,
1067,"Thursday, June 24, 2010",11.93244,79.48204,9305,,,1,-1,,8908,,5,,,,,,1,0,,,,
1068,"Sunday, October 10, 2010",13.07209206,80.20185852,9413,,,1,-1,,9182,,3,,,,,,68,23,0.0,0.0,,8.0
1069,"Wednesday, December 08, 2010",10.11055,78.59518,9472,,,1,-1,,9245,,11,,,,,,1,0,,,,
1070,"Friday, February 11, 2011",12.92146969,79.13156128,9537,,,1,-1,,9293,,21,,,,,,1,0,,,,
1071,"Saturday, February 26, 2011",12.39362144,78.63415527,9552,,,1,-1,,9303,,2,,,,,,1,0,,,,
1072,"Saturday, April 30, 2011",13.07209206,80.20185852,9615,,,1,-1,,9359,,2,,,,,,52,16,0.0,0.0,,4.0
1073,"Sunday, May 29, 2011",13.07209206,80.20185852,9644,,,1,-1,,9437,,4,,,,,,57,21,0.0,0.0,,4.0
1074,"Tuesday, July 12, 2011",12.23523808,79.07836914,9688,,,1,-1,,9510,,6,,,,,,1,0,,,,
1075,"Sunday, July 17, 2011",11.41131496,76.69270325,9693,,,1,-1,,9518,,25,,,,,,1,0,,,,
1076,"Tuesday, September 27, 2011",12.23359966,79.07106781,9765,,,1,-1,,9805,,18,,,,,,1,0,,,,
1077,"Monday, October 03, 2011",9.358860016,78.83747101,9771,,,1,-1,,9809,,15,,,,,,1,0,,,,
