Unnamed: 0,economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
2937,1965251.69,,31,,,,1965251.69,542.0,,,20,6,0.0,0.0,,45.0,2
2938,3625925.628,,31,,,,3625925.628,1000.0,,,20,6,0.0,0.0,,45.0,2
2939,3625.925628,,2,,,,3625.925628,1.0,,,1,0,,,,,1
2940,928.2369607999999,,31,,,,,,,,1,0,,,,,1
2941,3625.925628,,9,,,,3625.925628,1.0,,,25,8,0.0,0.0,,22.0,3
2942,3625.925628,,2,,,,3625.925628,1.0,,,26,9,0.0,0.0,,20.0,3
2943,3625.925628,,2,,,,3625.925628,1.0,,,28,11,0.0,0.0,,4.0,1
2944,9862.517708,,31,,,,,,,,1,0,,,,,1
2945,1700559.12,,8,,,,1700559.12,469.0,,,50,26,0.0,0.0,,2.0,3
2946,2251699.815,,31,,,,2251699.815,621.0,,,51,24,0.0,0.0,,9.0,3
2947,10353419.44,,11,,,,10353419.44,,,,1,0,,,,,1
2948,110228.1391,,124,,,4.0,110228.1391,8.0,,,1,0,,,,,1
2949,62365.9208,,8,,,2.0,62365.9208,6.0,,,1,0,,,,,1
2950,150838.5061,,1,,,6.0,150838.5061,8.0,,,1,0,,,,,1
2951,186372.5773,,1,,,9.0,186372.5773,1.0,,,25,9,0.0,0.0,,19.0,3
2952,112403.6945,,1,,,5.0,112403.6945,3.0,,,24,8,0.0,0.0,,13.0,1
2953,248100.3352,,1,,,12.0,247288.1278,1.0,,,1,0,,,,,1
2954,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
2955,3211844.921,,1,,,158.0,3211844.921,1.0,,,23,7,0.0,0.0,,2.0,1
2956,79045.17869,,1,,,3.0,79045.17869,5.0,,,23,7,0.0,0.0,,1.0,1
2957,208128.1311,,1,,,9.0,208128.1311,7.0,,,26,8,0.0,0.0,,21.0,3
2958,84846.6597,,1,,,4.0,84846.6597,1.0,,,29,10,0.0,0.0,,0.0,1
2959,247288.1278,,1,,,12.0,247288.1278,1.0,,,27,11,0.0,0.0,,22.0,3
2960,267593.3114,,1,,,13.0,267593.3114,1.0,,,30,14,0.0,0.0,,0.0,3
2961,153014.0615,,1,,,7.0,153014.0615,3.0,,,36,17,0.0,0.0,,28.0,3
2962,68167.40181,,1,,,3.0,68167.40181,2.0,,,36,18,0.0,0.0,,26.0,3
2963,287898.4949,,1,,,14.0,287898.4949,1.0,,,39,19,0.0,0.0,,7.0,3
2964,1131288.7959999999,,1,,,20.0,1131288.7959999999,200.0,,,39,19,0.0,0.0,,2.0,3
2965,84846.6597,,1,,,4.0,84846.6597,1.0,,,38,19,0.0,0.0,,52.0,2
2966,298776.2718,,1,,,14.0,298776.2718,4.0,,,1,0,,,,,1
2967,406828.8555,,1,,,17.0,406828.8555,17.0,,,49,25,0.0,0.0,,19.0,3
2968,226982.9443,,1,,,11.0,226982.9443,1.0,,,49,25,0.0,0.0,,18.0,3
2969,250914.0535,,1,,,12.0,250914.0535,2.0,,,50,26,0.0,0.0,,13.0,3
2970,122556.2862,,1,,,3.0,122556.2862,17.0,,,1,0,,,,,1
2971,105151.8432,,1,,,5.0,105151.8432,1.0,,,1,0,,,,,1
2972,135609.6185,,1,,,4.0,135609.6185,15.0,,,1,0,,,,,1
2973,365493.3033,,1,,,8.0,365493.3033,56.0,,,1,0,,,,,1
2974,68167.40181,,1,,,3.0,68167.40181,2.0,,,1,0,,,,,1
2975,152288.8764,,1,,,5.0,152288.8764,14.0,,,1,0,,,,,1
2976,443088.1118,,1,,,12.0,443088.1118,55.0,,,1,0,,,,,1
2977,258891.0898,,1,,,9.0,258891.0898,21.0,,,1,0,,,,,1
2978,116029.6201,,1,,,5.0,116029.6201,4.0,,,1,0,,,,,1
2979,86297.02995,,1,,,3.0,86297.02995,7.0,,,1,0,,,,,1
2980,203051.8352,,1,,,5.0,203051.8352,28.0,,,1,0,,,,,1
2981,184922.207,,1,,,5.0,184922.207,23.0,,,1,0,,,,,1
2982,1155945.09,,1,,,38.0,1155945.09,106.0,,,1,0,,,,,1
2983,194349.6137,,1,,,6.0,194349.6137,20.0,,,1,0,,,,,1
2984,105151.8432,,1,,,5.0,105151.8432,1.0,,,1,0,,,,,1
2985,210303.6864,,1,,,5.0,210303.6864,30.0,,,1,0,,,,,1
2986,182021.4665,,1,,,7.0,182021.4665,11.0,,,1,0,,,,,1
2987,591751.0625,,1,,,7.0,591751.0625,124.0,,,1,0,,,,,1
2988,453240.7035,,1,,,15.0,453240.7035,41.0,,,1,0,,,,,1
2989,292249.6056,,1,,,6.0,292249.6056,47.0,,,1,0,,,,,1
2990,874573.2615,,1,,,7.0,874573.2615,202.0,,,1,0,,,,,1
2991,229883.6848,,1,,,9.0,229883.6848,13.0,,,1,0,,,,,1
2992,118930.3606,,1,,,3.0,118930.3606,16.0,,,1,0,,,,,1
2993,689651.0545,,1,,,12.0,689651.0545,123.0,,,1,0,,,,,1
2994,577247.36,,1,,,7.0,577247.36,120.0,,,1,0,,,,,1
2995,633811.7998,,1,,,3.0,633811.7998,158.0,,,1,0,,,,,1
2996,134159.2482,,1,,,5.0,134159.2482,9.0,,,1,0,,,,,1
2997,125457.0267,,1,,,6.0,125457.0267,1.0,,,1,0,,,,,1
2998,180571.0963,,1,,,3.0,180571.0963,33.0,,,1,0,,,,,1
2999,68167.40181,,1,,,3.0,68167.40181,2.0,,,1,0,,,,,1
3000,135609.6185,,1,,,4.0,135609.6185,15.0,,,1,0,,,,,1
3001,68167.40181,,1,,,3.0,68167.40181,2.0,,,1,0,,,,,1
3002,153014.0615,,1,,,7.0,153014.0615,3.0,,,1,0,,,,,1
3003,191448.8732,,1,,,3.0,191448.8732,36.0,,,1,0,,,,,1
3004,1121861.389,,1,,,29.0,1121861.389,147.0,,,1,0,,,,,1
3005,84846.6597,,1,,,4.0,84846.6597,1.0,,,1,0,,,,,1
3006,213929.6121,,1,,,5.0,213929.6121,31.0,,,1,0,,,,,1
3007,591025.8774,,1,,,25.0,591025.8774,23.0,,,1,0,,,,,1
3008,165342.2086,,1,,,6.0,165342.2086,12.0,,,1,0,,,,,1
3009,99350.36221,,1,,,4.0,99350.36221,5.0,,,1,0,,,,,1
3010,469919.9614,,1,,,16.0,469919.9614,40.0,,,1,0,,,,,1
3011,681674.0181,,1,,,20.0,681674.0181,76.0,,,1,0,,,,,1
3012,226982.9443,,1,,,11.0,226982.9443,1.0,,,1,0,,,,,1
3013,254539.9791,,1,,,12.0,254539.9791,3.0,,,1,0,,,,,1
3014,346638.49,,1,,,11.0,346638.49,34.0,,,1,0,,,,,1
3015,1301707.3,,1,,,55.0,1301707.3,51.0,,,86,21,0.0,0.0,,0.0,3
3016,163891.8384,,1,,,7.0,163891.8384,6.0,,,1,0,,,,,1
3017,2166127.97,,1,,,74.0,2166127.97,183.0,,,1,0,,,,,1
3018,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
3019,2604864.971,,1,,,69.0,2604864.971,332.0,,,1,0,,,,,1
3020,139960.7292,,1,,,6.0,139960.7292,5.0,,,1,0,,,,,1
3021,2282157.59,,1,,,69.0,2282157.59,243.0,,,87,21,0.0,0.0,,0.0,3
3022,2543949.421,,1,,,76.0,2543949.421,276.0,,,1,0,,,,,1
3023,289348.8651,,1,,,8.0,289348.8651,35.0,,,1,0,,,,,1
3024,357516.2669,,1,,,11.0,357516.2669,37.0,,,1,0,,,,,1
3025,559117.7319,,1,,,27.0,559117.7319,3.0,,,1,0,,,,,1
3026,3027647.8989999997,,1,,,10.0,3027647.8989999997,779.0,,,1,0,,,,,1
3027,11103309.46,,1,,,297.0,11103309.46,1399.0,,,85,21,0.0,0.0,,4.0,3
3028,3189364.182,,1,,,66.0,3189364.182,510.0,,,1,0,,,,,1
3029,424233.2985,,1,,,20.0,424233.2985,5.0,,,1,0,,,,,1
3030,79045.17869,,1,,,3.0,79045.17869,5.0,,,1,0,,,,,1
3031,1829642.072,,1,,,41.0,1829642.072,275.0,,,1,0,,,,,1
3032,1296631.005,,1,,,46.0,1296631.005,100.0,,,1,0,,,,,1
3033,104426.6581,,1,,,3.0,104426.6581,12.0,,,1,0,,,,,1
3034,1394530.997,,1,,,36.0,1394530.997,183.0,,,1,0,,,,,1
3035,2806466.436,,1,,,95.0,2806466.436,242.0,,,1,0,,,,,1
3036,1551170.9840000002,,1,,,48.0,1551170.9840000002,159.0,,,1,0,,,,,1
3037,462668.1101,,1,,,16.0,462668.1101,38.0,,,86,21,0.0,0.0,,3.0,3
3038,1089953.244,,1,,,26.0,1089953.244,155.0,,,1,0,,,,,1
3039,918809.5542,,1,,,19.0,918809.5542,147.0,,,1,0,,,,,1
3040,375645.8951,,1,,,11.0,375645.8951,42.0,,,1,0,,,,,1
3041,236410.35100000002,,1,,,7.0,236410.35100000002,26.0,,,1,0,,,,,1
3042,1264722.8590000002,,1,,,48.0,1264722.8590000002,80.0,,,1,0,,,,,1
3043,166067.3938,,1,,,8.0,166067.3938,1.0,,,1,0,,,,,1
3044,100800.7325,,1,,,3.0,100800.7325,11.0,,,1,0,,,,,1
3045,12993141.9,,1,,,124.0,12993141.9,2889.0,,,1,0,,,,,1
3046,440187.3713,,1,,,19.0,440187.3713,15.0,,,1,0,,,,,1
3047,326333.3065,,1,,,15.0,326333.3065,6.0,,,1,0,,,,,1
3048,431485.1497,,1,,,10.0,431485.1497,63.0,,,1,0,,,,,1
3049,3916724.863,,1,,,37.0,3916724.863,873.0,,,1,0,,,,,1
3050,2084907.236,,1,,,60.0,2084907.236,239.0,,,1,0,,,,,1
3051,206677.7608,,1,,,10.0,206677.7608,1.0,,,1,0,,,,,1
3052,102976.2878,,1,,,4.0,102976.2878,6.0,,,1,0,,,,,1
3053,102976.2878,,1,,,4.0,102976.2878,6.0,,,1,0,,,,,1
3054,5040036.623,,1,,,225.0,5040036.623,130.0,,,1,0,,,,,1
3055,819459.1919,,1,,,30.0,819459.1919,58.0,,,1,0,,,,,1
3056,1520713.208,,1,,,49.0,1520713.208,145.0,,,1,0,,,,,1
3057,588125.1369,,1,,,22.0,588125.1369,39.0,,,1,0,,,,,1
3058,1360447.2959999999,,1,,,57.0,1360447.2959999999,56.0,,,1,0,,,,,1
3059,1356821.37,,1,,,37.0,1356821.37,167.0,,,1,0,,,,,1
3060,1368424.332,,1,,,44.0,1368424.332,131.0,,,1,0,,,,,1
3061,2997190.124,,1,,,131.0,2997190.124,93.0,,,1,0,,,,,1
3062,783199.9357,,1,,,10.0,783199.9357,160.0,,,1,0,,,,,1
3063,292974.7908,,1,,,13.0,292974.7908,8.0,,,1,0,,,,,1
3064,389424.4125,,1,,,19.0,389424.4125,1.0,,,1,0,,,,,1
3065,1198731.013,,1,,,56.0,1198731.013,17.0,,,1,0,,,,,1
3066,403928.115,,1,,,19.0,403928.115,5.0,,,1,0,,,,,1
3067,168968.1343,,1,,,6.0,168968.1343,13.0,,,1,0,,,,,1
3068,169693.3194,,1,,,8.0,169693.3194,2.0,,,1,0,,,,,1
3069,277745.9031,,1,,,11.0,277745.9031,15.0,,,1,0,,,,,1
3070,308928.8635,,1,,,12.0,308928.8635,18.0,,,1,0,,,,,1
3071,362592.5628,,1,,,10.0,362592.5628,44.0,,,1,0,,,,,1
3072,174044.4301,,1,,,5.0,174044.4301,20.0,,,1,0,,,,,1
3073,79045.17869,,1,,,3.0,79045.17869,5.0,,,1,0,,,,,1
3074,163166.6533,,1,,,5.0,163166.6533,17.0,,,1,0,,,,,1
3075,1031938.434,,1,,,16.0,1031938.434,195.0,,,1,0,,,,,1
3076,210303.6864,,1,,,5.0,210303.6864,30.0,,,1,0,,,,,1
3077,190723.688,,1,,,6.0,190723.688,19.0,,,1,0,,,,,1
3078,367668.8587,,1,,,9.0,367668.8587,51.0,,,1,0,,,,,1
3079,367668.8587,,1,,,9.0,367668.8587,51.0,,,1,0,,,,,1
3080,161716.283,,1,,,6.0,161716.283,11.0,,,1,0,,,,,1
3081,1110258.4270000001,,1,,,47.0,1110258.4270000001,43.0,,,1,0,,,,,1
3082,642514.0213,,1,,,17.0,642514.0213,82.0,,,1,0,,,,,1
3083,1871702.8090000001,,1,,,82.0,1871702.8090000001,57.0,,,1,0,,,,,1
3084,226982.9443,,1,,,11.0,226982.9443,1.0,,,1,0,,,,,1
3085,116029.6201,,1,,,5.0,116029.6201,4.0,,,1,0,,,,,1
3086,431485.1497,,1,,,5.0,431485.1497,91.0,,,1,0,,,,,1
3087,738963.6429999999,,1,,,23.0,738963.6429999999,75.0,,,1,0,,,,,1
3088,213204.4269,,1,,,8.0,213204.4269,14.0,,,1,0,,,,,1
3089,532285.8822,,1,,,23.0,532285.8822,18.0,,,1,0,,,,,1
3090,1025411.7679999999,,1,,,28.0,1025411.7679999999,126.0,,,1,0,,,,,1
3091,1025411.7679999999,,1,,,28.0,1025411.7679999999,126.0,,,1,0,,,,,1
3092,1498232.47,,1,,,62.0,1498232.47,66.0,,,1,0,,,,,1
3093,265417.756,,1,,,7.0,265417.756,34.0,,,1,0,,,,,1
3094,342287.3793,,1,,,4.0,342287.3793,72.0,,,1,0,,,,,1
3095,308928.8635,,1,,,12.0,308928.8635,18.0,,,1,0,,,,,1
3096,1735368.006,,1,,,46.0,1735368.006,221.0,,,1,0,,,,,1
3097,312983373.6,,1,,,13402.0,312983373.6,11267.0,,,1,0,,,,,1
3098,340837.00899999996,,1,,,10.0,340837.00899999996,38.0,,,1,0,,,,,1
3099,383622.9315,,1,,,8.0,383622.9315,61.0,,,1,0,,,,,1
3100,986251.7708,,1,,,35.0,986251.7708,76.0,,,75,17,0.0,0.0,,1.0,3
3101,100800.7325,,1,,,3.0,100800.7325,11.0,,,76,17,0.0,0.0,,1.0,3
3102,424233.2985,,1,,,15.0,424233.2985,33.0,,,1,0,,,,,1
3103,383622.9315,,1,,,8.0,383622.9315,61.0,,,1,0,,,,,1
3104,226982.9443,,1,,,11.0,226982.9443,1.0,,,1,0,,,,,1
3105,394500.7083,,1,,,18.0,394500.7083,8.0,,,1,0,,,,,1
3106,344462.9347,,1,,,5.0,344462.9347,67.0,,,1,0,,,,,1
3107,751291.7901,,1,,,22.0,751291.7901,84.0,,,1,0,,,,,1
3108,8473063.008,,1,,,353.0,8473063.008,360.0,,,1,0,,,,,1
3109,717208.0892,,1,,,8.0,717208.0892,153.0,,,1,0,,,,,1
3110,211754.0567,,1,,,9.0,211754.0567,8.0,,,1,0,,,,,1
3111,160265.9128,,1,,,7.0,160265.9128,5.0,,,1,0,,,,,1
3112,315455.5296,,1,,,10.0,315455.5296,31.0,,,1,0,,,,,1
3113,160265.9128,,1,,,7.0,160265.9128,5.0,,,1,0,,,,,1
3114,461217.7399,,1,,,12.0,461217.7399,60.0,,,1,0,,,,,1
3115,99350.36221,,1,,,4.0,99350.36221,5.0,,,1,0,,,,,1
3116,4767367.016,,1,,,113.0,4767367.016,682.0,,,1,0,,,,,1
3117,96459774.3,,1,,,3673.0,96459774.3,6034.0,,,1,0,,,,,1
3118,82671.10432,,1,,,3.0,82671.10432,6.0,,,1,0,,,,,1
3119,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
3120,95724.43658,,1,,,4.0,95724.43658,4.0,,,1,0,,,,,1
3121,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
3122,123281.4714,,1,,,5.0,123281.4714,6.0,,,1,0,,,,,1
3123,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
3124,64541.47618,,1,,,3.0,64541.47618,1.0,,,1,0,,,,,1
3125,677322.9073,,1,,,28.0,677322.9073,30.0,,,1,0,,,,,1
3126,682399.2032,,1,,,32.0,682399.2032,9.0,,,1,0,,,,,1
3127,64541.47618,,1,,,3.0,64541.47618,1.0,,,1,0,,,,,1
3128,82671.10432,,1,,,3.0,82671.10432,6.0,,,1,0,,,,,1
3129,240761.4617,,1,,,9.0,240761.4617,16.0,,,1,0,,,,,1
3130,153014.0615,,1,,,7.0,153014.0615,3.0,,,1,0,,,,,1
3131,471370.3317,,1,,,5.0,471370.3317,102.0,,,1,0,,,,,1
3132,184197.0219,,1,,,8.0,184197.0219,6.0,,,1,0,,,,,1
3133,424958.4836,,1,,,17.0,424958.4836,22.0,,,1,0,,,,,1
3134,1000755.473,,1,,,40.0,1000755.473,52.0,,,1,0,,,,,1
3135,620033.2824,,1,,,25.0,620033.2824,31.0,,,1,0,,,,,1
3136,110228.1391,,1,,,4.0,110228.1391,8.0,,,1,0,,,,,1
3137,223357.0187,,1,,,6.0,223357.0187,28.0,,,37,12,0.0,0.0,,26.0,3
3138,294425.161,,1,,,12.0,294425.161,14.0,,,1,0,,,,,1
3139,200151.0947,,1,,,7.0,200151.0947,16.0,,,1,0,,,,,1
3140,287173.3097,,1,,,12.0,287173.3097,12.0,,,1,0,,,,,1
3141,3150929.3710000003,,1,,,75.0,3150929.3710000003,449.0,,,1,0,,,,,1
3142,2137120.565,,1,,,29.0,2137120.565,427.0,,,1,0,,,,,1
3143,71793.32744,,1,,,3.0,71793.32744,3.0,,,1,0,,,,,1
3144,146487.3954,,1,,,4.0,146487.3954,18.0,,,1,0,,,,,1
3145,756368.0859999999,,1,,,31.0,756368.0859999999,35.0,,,1,0,,,,,1
3146,1071823.616,,1,,,41.0,1071823.616,66.0,,,1,0,,,,,1
3147,119655.5457,,1,,,5.0,119655.5457,5.0,,,1,0,,,,,1
3148,84846.6597,,1,,,4.0,84846.6597,1.0,,,1,0,,,,,1
3149,189998.5029,,1,,,9.0,189998.5029,2.0,,,1,0,,,,,1
3150,166792.5789,,1,,,5.0,166792.5789,18.0,,,1,0,,,,,1
3151,68167.40181,,1,,,3.0,68167.40181,2.0,,,1,0,,,,,1
3152,126907.397,,1,,,5.0,126907.397,7.0,,,1,0,,,,,1
3153,121105.916,,1,,,4.0,121105.916,11.0,,,1,0,,,,,1
3154,99350.36221,,1,,,4.0,99350.36221,5.0,,,1,0,,,,,1
3155,75419.25306,,1,,,3.0,75419.25306,4.0,,,1,0,,,,,1
3156,314730.3445,,1,,,3.0,314730.3445,70.0,,,1,0,,,,,1
3157,382897.7463,,1,,,11.0,382897.7463,44.0,,,1,0,,,,,1
3158,152288.8764,,1,,,5.0,152288.8764,14.0,,,1,0,,,,,1
3159,380722.1909,,1,,,15.0,380722.1909,21.0,,,1,0,,,,,1
3160,111678.5093,,1,,,3.0,111678.5093,14.0,,,1,0,,,,,1
3161,267593.3114,,1,,,3.0,267593.3114,57.0,,,1,0,,,,,1
3162,424233.2985,,1,,,5.0,424233.2985,89.0,,,1,0,,,,,1
3163,351714.7859,,1,,,5.0,351714.7859,69.0,,,1,0,,,,,1
3164,102976.2878,,1,,,4.0,102976.2878,6.0,,,1,0,,,,,1
3165,129082.9524,,1,,,6.0,129082.9524,2.0,,,1,0,,,,,1
3166,116029.6201,,1,,,5.0,116029.6201,4.0,,,1,0,,,,,1
3167,209578.5013,,1,,,8.0,209578.5013,13.0,,,1,0,,,,,1
3168,121105.916,,1,,,4.0,121105.916,11.0,,,1,0,,,,,1
3169,99350.36221,,1,,,4.0,99350.36221,5.0,,,1,0,,,,,1
3170,356065.8967,,1,,,12.0,356065.8967,31.0,,,1,0,,,,,1
3171,137059.9887,,1,,,3.0,137059.9887,21.0,,,1,0,,,,,1
3172,519957.7351,,1,,,19.0,519957.7351,37.0,,,1,0,,,,,1
3173,631636.2444,,1,,,27.0,631636.2444,23.0,,,1,0,,,,,1
3174,86297.02995,,1,,,3.0,86297.02995,7.0,,,1,0,,,,,1
3175,233509.6104,,1,,,4.0,233509.6104,42.0,,,1,0,,,,,1
3176,6808037.959,,1,,,306.0,6808037.959,164.0,,,68,12,0.0,0.0,,3.0,3
3177,419882.1877,,1,,,8.0,419882.1877,71.0,,,1,0,,,,,1
3178,44236.29266,,1,,,2.0,44236.29266,1.0,,,27,10,0.0,0.0,,0.0,3
3179,44236.29266,,1,,,2.0,44236.29266,1.0,,,39,19,0.0,0.0,,9.0,3
3180,44236.29266,,1,,,2.0,44236.29266,1.0,,,50,26,0.0,0.0,,11.0,3
3181,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3182,247288.1278,,1,,,2.0,247288.1278,57.0,,,1,0,,,,,1
3183,91373.32583,,1,,,2.0,91373.32583,14.0,,,1,0,,,,,1
3184,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3185,58739.99518,,1,,,2.0,58739.99518,5.0,,,1,0,,,,,1
3186,84121.47457,,1,,,2.0,84121.47457,12.0,,,1,0,,,,,1
3187,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3188,47862.21829,,1,,,2.0,47862.21829,2.0,,,1,0,,,,,1
3189,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3190,69617.77206,,1,,,2.0,69617.77206,8.0,,,1,0,,,,,1
3191,73243.69769,,1,,,2.0,73243.69769,9.0,,,1,0,,,,,1
3192,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3193,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3194,153014.0615,,1,,,2.0,153014.0615,31.0,,,1,0,,,,,1
3195,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3196,80495.54894,,1,,,2.0,80495.54894,11.0,,,1,0,,,,,1
3197,55114.06955,,1,,,2.0,55114.06955,4.0,,,1,0,,,,,1
3198,145762.2102,,1,,,2.0,145762.2102,29.0,,,1,0,,,,,1
3199,55114.06955,,1,,,2.0,55114.06955,4.0,,,1,0,,,,,1
3200,87747.4002,,1,,,2.0,87747.4002,13.0,,,1,0,,,,,1
3201,69617.77206,,1,,,2.0,69617.77206,8.0,,,1,0,,,,,1
3202,47862.21829,,1,,,2.0,47862.21829,2.0,,,1,0,,,,,1
3203,153014.0615,,1,,,2.0,153014.0615,31.0,,,1,0,,,,,1
3204,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3205,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3206,80495.54894,,1,,,2.0,80495.54894,11.0,,,1,0,,,,,1
3207,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3208,58739.99518,,1,,,2.0,58739.99518,5.0,,,1,0,,,,,1
3209,47862.21829,,1,,,2.0,47862.21829,2.0,,,1,0,,,,,1
3210,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3211,44236.29266,,1,,,2.0,44236.29266,1.0,,,1,0,,,,,1
3212,120380.7309,,1,,,2.0,120380.7309,22.0,,,1,0,,,,,1
3213,80495.54894,,1,,,2.0,80495.54894,11.0,,,1,0,,,,,1
3214,51488.14392,,1,,,2.0,51488.14392,3.0,,,1,0,,,,,1
3215,58739.99518,,1,,,2.0,58739.99518,5.0,,,1,0,,,,,1
3216,76869.62332,,1,,,2.0,76869.62332,10.0,,,1,0,,,,,1
3217,182021.4665,,1,,,2.0,182021.4665,39.0,,,1,0,,,,,1
3218,80495.54894,,1,,,2.0,80495.54894,11.0,,,1,0,,,,,1
3219,55114.06955,,1,,,2.0,55114.06955,4.0,,,1,0,,,,,1
3220,55114.06955,,1,,,2.0,55114.06955,4.0,,,38,12,0.0,0.0,,25.0,3
3221,80495.54894,,1,,,2.0,80495.54894,11.0,,,1,0,,,,,1
3222,55114.06955,,1,,,2.0,55114.06955,4.0,,,1,0,,,,,1
3223,65991.84642999999,,1,,,2.0,65991.84642999999,7.0,,,1,0,,,,,1
3224,863695.4846,,1,,,2.0,863695.4846,227.0,,,1,0,,,,,1
3225,91373.32583,,1,,,2.0,91373.32583,14.0,,,1,0,,,,,1
3226,171143.6896,,1,,,2.0,171143.6896,36.0,,,1,0,,,,,1
3227,109502.954,,1,,,2.0,109502.954,19.0,,,1,0,,,,,1
3228,69617.77206,,1,,,2.0,69617.77206,8.0,,,1,0,,,,,1
3229,138510.359,,1,,,2.0,138510.359,27.0,,,1,0,,,,,1
3230,98625.17708,,1,,,2.0,98625.17708,16.0,,,1,0,,,,,1
3231,127632.5821,,1,,,2.0,127632.5821,24.0,,,1,0,,,,,1
3232,65991.84642999999,,1,,,2.0,65991.84642999999,7.0,,,21,6,0.0,0.0,,65.0,2
3233,23931.10915,,1,,,1.0,23931.10915,1.0,,,20,6,0.0,0.0,,59.0,2
3234,67442.21668,,1,,,1.0,67442.21668,13.0,,,1,0,,,,,1
3235,23931.10915,,1,,,1.0,23931.10915,1.0,,,25,10,0.0,0.0,,23.0,3
