economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,76,26,0,0,,2
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,77,24,0,0,,4
,,1,1,,,,,,,77,23,0,0,,3
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,78,22,0,0,,2
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,75,20,0,0,,8
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,87,31,0,0,,6
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,85,23,0,0,,16
,,1,1,,,,,,,89,27,0,0,,10
,,1,1,,,,,,,88,26,0,0,,8
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,88,21,0,0,,1
,,1,1,,,,,,,87,21,0,0,,1
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,104,43,0,0,,1
,,1,1,,,,,,,1,0,,,,
,,1,1,,,,,,,1,0,,,,
